Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           5143.5000              98.5000    4.4536073402962258e-05    8.6140405403048363e-06
          10365.5000             147.5000    6.2045733944364532e-05    7.4290104812024889e-06
          10669.5000             147.5000    5.9253215870465807e-05    7.0946499261554118e-06
          10971.5000             147.5000    5.6586381815391576e-05    6.2541582233045032e-06
          22847.5000             147.5000    5.7638401214121116e-05    7.4321703254568290e-06
          23149.5000             147.5000    6.7408075276547381e-05    8.0710673548675325e-06
          23453.5000             147.5000    5.9801479134799807e-05    8.8126718949646700e-06
          40975.0000              98.5000    4.8385131380034109e-05    8.4672272938589259e-06
          57047.5000              93.5000    4.1372515145090657e-05    8.3832090650176604e-06
          74413.5000             118.5000    2.7334549515137867e-05    6.7975338293113553e-06
          92007.0000             192.0000    2.4250009895437442e-05    5.1370695865832261e-06
         109363.5000             193.5000    1.8565725219617865e-05    4.6169096430933051e-06
