Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          136.8            -9.0            -9.0    -9.0000    10.0000 RC   10.340   0.1100  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
          157.8            -9.0            -9.0    -9.0000    10.0000 RC   10.680   0.1200  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
          180.0            -9.0            -9.0    -9.0000    10.0000 RC   10.960   0.1100  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
          528.0            -9.0            -9.0    -9.0000    30.0000 RC   12.850   0.1000  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         1105.2            -9.0            -9.0    -9.0000    60.0000 RC   14.280   0.1000  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         1477.8            -9.0            -9.0    -9.0000   120.0000 RC   14.780   0.0800  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         2026.8            -9.0            -9.0    -9.0000   180.0000 RC   15.360   0.0800  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         2644.8            -9.0            -9.0    -9.0000   120.0000 RC   15.710   0.0800  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         3196.8            -9.0            -9.0    -9.0000   180.0000 RC   15.980   0.0700  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         4104.0            -9.0            -9.0    -9.0000    30.0000 RC   16.250   0.0900  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         4464.0            -9.0            -9.0    -9.0000    30.0000 RC   16.480   0.0900  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         4711.8            -9.0            -9.0    -9.0000    60.0000 RC   16.590   0.0900  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         5086.2            -9.0            -9.0    -9.0000   120.0000 RC   16.720   0.0900  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         5637.0            -9.0            -9.0    -9.0000   180.0000 RC   16.950   0.0900  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         6252.0            -9.0            -9.0    -9.0000   120.0000 RC   17.030   0.0800  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         6805.8            -9.0            -9.0    -9.0000   180.0000 RC   17.260   0.0800  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         7537.2            -9.0            -9.0    -9.0000   240.0000 RC   17.500   0.1500  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         8733.0            -9.0            -9.0    -9.0000   300.0000 RC   17.550   0.1100  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
         9055.2            -9.0            -9.0    -9.0000   300.0000 RC   17.650   0.1000  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
        12225.0            -9.0            -9.0    -9.0000   300.0000 RC   18.190   0.1100  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
        12547.8            -9.0            -9.0    -9.0000   150.0000 RC   18.200   0.1100  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
        15676.8            -9.0            -9.0    -9.0000   600.0000 RC   18.950   0.1300  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
        19162.2            -9.0            -9.0    -9.0000   300.0000 RC   19.200   0.2500  -9.0000  -9.0000  -9.0000 FTS mundell07 0 USNOB1  0.000  0.000 0 nnn
        53974.8            -9.0            -9.0    -9.0000   600.0000 RC   21.480   0.0300  -9.0000  -9.0000  -9.0000 VLT mundell07 0 USNOB1  0.000  0.000 0 nnn
       149688.0            -9.0            -9.0    -9.0000   240.0000 RC   23.650   0.5000  -9.0000  -9.0000  -9.0000 Magellan mundell07 0 USNOB1  0.000  0.000 0 nnn
       245198.4            -9.0            -9.0    -9.0000   240.0000 RC   23.300 100.0000  -9.0000  -9.0000  -9.0000 Magellan mundell07 1 USNOB1  0.000  0.000 0 nnn
        75566.0            -9.0            -9.0     0.0010    -9.0000 RC   21.950   0.1900  -9.0000  -9.0000  -9.0000 SMARTS kann10 0 NNN  0.000  0.000 0 nnn
