time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
1084.0	2.839026981793085e-13	3.5333545355548374e-14	I	-12.556570772290517	3.0350292822023683	18.81	0.13	manual
364.0	2.365841244265637e-13	2.0287631488143195e-14	g	-12.647391268787423	2.561101383649056	19.97	0.08	manual
364.0	2.9514312155600563e-13	1.363494154796644e-14	r	-12.54475575100045	2.561101383649056	19.46	0.05	manual
364.0	3.458077331420825e-13	2.4281543865080692e-14	i	-12.472154678665143	2.561101383649056	19.08	0.07	manual
364.0	3.8476713982628164e-13	4.1141459701611915e-14	z	-12.422976104200046	2.561101383649056	18.79	0.1	manual
364.0	1.2826954839328863e-13	1.4627695723313173e-14	J	-12.896465050423847	2.561101383649056	18.79	0.06	manual
364.0	7.466167104833461e-14	1.1561982243081139e-14	H	-13.129808201900603	2.561101383649056	18.61	0.06	manual
292.0	1.4044786527870415e-13	3.719897099432036e-14	u	-12.88414384928665	2.4653828514484184	20.86	0.27	manual
124.0	2.7927538953779454e-13	2.5742628883753327e-14	r	-12.568755751000449	2.093421685162235	19.52	0.1	manual
124.0	6.121173662902395e-13	3.293215830523786e-14	i	-12.224154678665146	2.093421685162235	18.46	0.05	manual
124.0	4.499849357112935e-13	4.8114912066703657e-14	z	-12.354976104200048	2.093421685162235	18.62	0.1	manual
124.0	2.9384855924931503e-13	3.989633995276561e-14	J	-12.536465050423848	2.093421685162235	17.89	0.1	manual
124.0	2.7108014290114495e-13	4.648866250678743e-14	H	-12.569808201900608	2.093421685162235	17.21	0.1	manual
9568.0	3.4263734878812916e-14	4.211799996617241e-15	i	-13.476154678665145	3.980821166644336	21.59	0.13	manual
9568.0	2.5954604339204964e-14	5.181326946261119e-15	Z	-13.59395966647146	3.980821166644336	21.22	0.21	manual
