Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          10699.8000              10.0000    2.3651765706829502e+45    6.5352245648795047e+43
          11842.8000              10.0000    2.2587260880838154e+45    6.2410910031622648e+43
          14910.0000              15.0000    2.0038424250153209e+45    5.5368213952527302e+43
          16197.4000              15.0000    1.7777208513573045e+45    4.9120243796149625e+43
          19088.4000              15.0000    1.4786437952340778e+45    4.0856439105221279e+43
          21968.1000              15.0000    1.4650875072343151e+45    4.0481865014463014e+43
          38414.3000              15.0000    8.1257519610817675e+44    2.2452283048299262e+43
          57229.6000             900.0000    3.8535726989162786e+44    7.0985434453870398e+42
          65539.6000             900.0000    3.2950617328365710e+44    9.1045922939317814e+42
          71191.9000             900.0000    2.6415787000222257e+44    7.2989518940917368e+42
          97554.2000              30.0000    2.4091484041255411e+44    8.8756309789507083e+42
         100537.6000              30.0000    2.1971694551639742e+44    6.0710037358624474e+42
         103462.3000              30.0000    2.1372904867982986e+44    5.9055520271682371e+42
         116050.8000              30.0000    2.1570665924814912e+44    5.9601954281136205e+42
         118817.3000              30.0000    1.9492320881371204e+44    5.3859274537658557e+42
         123780.1000              30.0000    1.6977101736464466e+44    4.6909467007177508e+42
         204723.1000              60.0000    8.9921500878802232e+43    4.1410382684754837e+42
         321179.0000            1800.0000    5.0334243219547733e+43    4.1723597318743621e+42
