Time       Mag		MagErr	  Band		GCN
2786       18.76 	0.11	  white		29679
48600	   21.6		0.15	  r	        29684
17568	   18.98	0.13	  R	        29687			
47666.9	   21.39	0.03	r'	29685
133376.	   >23.3	?	Rc	29725
0.31199    20.1  0.14    	R	29689
0.51238   >20.8  ?     		R	29692
2810.	18.69	0.09	white	29697
3678.5	18.44	0.16	v	29697
3813.	18.64	0.11	b	29697
3606.5	18.29	0.12	u	29697
3402.	18.48	0.17	w1	29697
3196.5	>18.9	?	m2	29697
4224.	>19.8	?	w2	29697
