T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
2550.	2610.	-9.	-9.	17.59	0.16	CR	ROTSE	rykoff09
2630.	2690.	-9.	-9.	17.14	0.16	CR	ROTSE	rykoff09
2700.	2760.	-9.	-9.	16.97	0.1	CR	ROTSE	rykoff09
2770.	2830.	-9.	-9.	17.04	0.2	CR	ROTSE	rykoff09
2850.	2910.	-9.	-9.	17.22	0.3	CR	ROTSE	rykoff09
2920.	2980.	-9.	-9.	17.19	0.38	CR	ROTSE	rykoff09
2990.	3050.	-9.	-9.	16.8	0.28	CR	ROTSE	rykoff09
-9.	-9.	120.	9.	17.07	0.31	v	UVOT	grupe07
-9.	-9.	440.	390.	17.37	0.06	v	UVOT	grupe07
-9.	-9.	773.	19.	17.36	0.26	v	UVOT	grupe07
-9.	-9.	1160.	393.	17.32	0.06	v	UVOT	grupe07
-9.	-9.	1510.	19.	17.45	0.32	v	UVOT	grupe07
-9.	-9.	1670.	19.	17.16	0.24	v	UVOT	grupe07
-9.	-9.	1830.	19.	17.55	0.34	v	UVOT	grupe07
-9.	-9.	6840.	197.	18.1	0.16	v	UVOT	grupe07
-9.	-9.	13600.	134.	18.38	0.25	v	UVOT	grupe07
-9.	-9.	19100.	211.	17.33	0.09	v	UVOT	grupe07
-9.	-9.	24900.	211.	17.73	0.11	v	UVOT	grupe07
-9.	-9.	30700.	211.	17.53	0.1	v	UVOT	grupe07
-9.	-9.	36500.	211.	17.98	0.13	v	UVOT	grupe07
-9.	-9.	42300.	207.	17.86	0.13	v	UVOT	grupe07
-9.	-9.	48300.	147.	17.47	0.11	v	UVOT	grupe07
-9.	-9.	54300.	83.	18.12	0.26	v	UVOT	grupe07
-9.	-9.	63100.	69.	18.29	0.35	v	UVOT	grupe07
-9.	-9.	91300.	223.	18.68	0.22	v	UVOT	grupe07
-9.	-9.	100000.	211.	18.45	0.22	v	UVOT	grupe07
-9.	-9.	106000.	211.	18.87	0.28	v	UVOT	grupe07
-9.	-9.	112000.	211.	18.49	0.19	v	UVOT	grupe07
-9.	-9.	117000.	211.	19.03	0.32	v	UVOT	grupe07
-9.	-9.	123000.	211.	18.4	0.2	v	UVOT	grupe07
-9.	-9.	129000.	211.	18.92	0.27	v	UVOT	grupe07
-9.	-9.	135000.	111.	18.77	0.38	v	UVOT	grupe07
-9.	-9.	158000.	156.	19.36	0.56	v	UVOT	grupe07
-9.	-9.	227000.	941.	19.82	0.29	v	UVOT	grupe07
-9.	-9.	320000.	1370.	20.22	0.34	v	UVOT	grupe07
-9.	-9.	577000.	5530.	21.04	0.4	v	UVOT	grupe07
-9.	-9.	898000.	2370.	20.92	100.	v	UVOT	grupe07
-9.	-9.	715.	10.	18.27	0.38	b	UVOT	grupe07
-9.	-9.	1450.	20.	18.03	0.23	b	UVOT	grupe07
-9.	-9.	1610.	20.	18.1	0.26	b	UVOT	grupe07
-9.	-9.	1770.	20.	18.26	0.3	b	UVOT	grupe07
-9.	-9.	6220.	197.	18.45	0.1	b	UVOT	grupe07
-9.	-9.	7660.	197.	18.45	0.11	b	UVOT	grupe07
-9.	-9.	12900.	134.	18.68	0.14	b	UVOT	grupe07
-9.	-9.	18000.	211.	17.86	0.06	b	UVOT	grupe07
-9.	-9.	23800.	211.	17.84	0.06	b	UVOT	grupe07
-9.	-9.	29600.	211.	17.78	0.06	b	UVOT	grupe07
-9.	-9.	35400.	211.	18.14	0.08	b	UVOT	grupe07
-9.	-9.	41200.	208.	18.12	0.08	b	UVOT	grupe07
-9.	-9.	47500.	147.	18.22	0.09	b	UVOT	grupe07
-9.	-9.	56900.	129.	18.31	0.11	b	UVOT	grupe07
-9.	-9.	67900.	42.	18.94	0.33	b	UVOT	grupe07
-9.	-9.	75900.	211.	18.77	0.12	b	UVOT	grupe07
-9.	-9.	81600.	211.	18.88	0.13	b	UVOT	grupe07
-9.	-9.	87400.	211.	18.96	0.14	b	UVOT	grupe07
-9.	-9.	93200.	211.	18.72	0.11	b	UVOT	grupe07
-9.	-9.	99000.	211.	19.11	0.15	b	UVOT	grupe07
-9.	-9.	105000.	211.	19.02	0.13	b	UVOT	grupe07
-9.	-9.	111000.	211.	18.84	0.13	b	UVOT	grupe07
-9.	-9.	116000.	211.	19.18	0.16	b	UVOT	grupe07
-9.	-9.	122000.	211.	19.62	0.23	b	UVOT	grupe07
-9.	-9.	128000.	211.	19.32	0.17	b	UVOT	grupe07
-9.	-9.	141000.	225.	19.37	0.19	b	UVOT	grupe07
-9.	-9.	155000.	180.	19.77	0.3	b	UVOT	grupe07
-9.	-9.	168000.	211.	19.66	0.24	b	UVOT	grupe07
-9.	-9.	174000.	209.	20.	0.32	b	UVOT	grupe07
-9.	-9.	180000.	211.	20.	0.32	b	UVOT	grupe07
-9.	-9.	194000.	275.	19.68	0.2	b	UVOT	grupe07
-9.	-9.	206000.	273.	19.29	0.15	b	UVOT	grupe07
-9.	-9.	319000.	1370.	20.11	0.14	b	UVOT	grupe07
-9.	-9.	449000.	2300.	20.38	0.13	b	UVOT	grupe07
-9.	-9.	662000.	3620.	21.23	0.2	b	UVOT	grupe07
-9.	-9.	897000.	2370.	21.48	0.29	b	UVOT	grupe07
-9.	-9.	696.	20.	16.48	0.12	u	UVOT	grupe07
-9.	-9.	844.	20.	16.88	0.15	u	UVOT	grupe07
-9.	-9.	1430.	20.	16.85	0.16	u	UVOT	grupe07
-9.	-9.	1580.	20.	16.85	0.15	u	UVOT	grupe07
-9.	-9.	1740.	20.	16.49	0.13	u	UVOT	grupe07
-9.	-9.	6020.	197.	17.52	0.07	u	UVOT	grupe07
-9.	-9.	7450.	197.	17.54	0.07	u	UVOT	grupe07
-9.	-9.	12800.	134.	17.89	0.11	u	UVOT	grupe07
-9.	-9.	17800.	211.	16.91	0.05	u	UVOT	grupe07
-9.	-9.	23600.	211.	17.2	0.06	u	UVOT	grupe07
-9.	-9.	29400.	211.	17.17	0.06	u	UVOT	grupe07
-9.	-9.	35200.	211.	17.2	0.06	u	UVOT	grupe07
-9.	-9.	41000.	207.	17.26	0.06	u	UVOT	grupe07
-9.	-9.	47300.	147.	17.18	0.07	u	UVOT	grupe07
-9.	-9.	53700.	83.	17.32	0.1	u	UVOT	grupe07
-9.	-9.	62900.	69.	17.24	0.11	u	UVOT	grupe07
-9.	-9.	69900.	211.	17.75	0.08	u	UVOT	grupe07
-9.	-9.	75600.	211.	17.84	0.08	u	UVOT	grupe07
-9.	-9.	81400.	211.	18.07	0.1	u	UVOT	grupe07
-9.	-9.	87200.	211.	17.98	0.1	u	UVOT	grupe07
-9.	-9.	93000.	211.	18.03	0.1	u	UVOT	grupe07
-9.	-9.	98800.	211.	18.4	0.12	u	UVOT	grupe07
-9.	-9.	105000.	211.	18.23	0.11	u	UVOT	grupe07
-9.	-9.	110000.	211.	18.5	0.14	u	UVOT	grupe07
-9.	-9.	116000.	211.	18.33	0.12	u	UVOT	grupe07
-9.	-9.	122000.	211.	18.6	0.16	u	UVOT	grupe07
-9.	-9.	128000.	211.	18.43	0.12	u	UVOT	grupe07
-9.	-9.	134000.	110.	18.46	0.17	u	UVOT	grupe07
-9.	-9.	147000.	178.	19.08	0.25	u	UVOT	grupe07
-9.	-9.	157000.	211.	18.64	0.15	u	UVOT	grupe07
-9.	-9.	168000.	211.	18.7	0.15	u	UVOT	grupe07
-9.	-9.	174000.	209.	18.84	0.16	u	UVOT	grupe07
-9.	-9.	180000.	211.	19.09	0.21	u	UVOT	grupe07
-9.	-9.	194000.	275.	18.82	0.13	u	UVOT	grupe07
-9.	-9.	206000.	273.	19.03	0.16	u	UVOT	grupe07
-9.	-9.	221000.	280.	19.35	0.22	u	UVOT	grupe07
-9.	-9.	253000.	361.	19.57	0.23	u	UVOT	grupe07
-9.	-9.	319000.	1370.	19.75	0.13	u	UVOT	grupe07
-9.	-9.	449000.	2300.	20.39	0.16	u	UVOT	grupe07
-9.	-9.	662000.	3620.	21.55	0.35	u	UVOT	grupe07
-9.	-9.	897000.	2370.	21.58	100.	u	UVOT	grupe07
-9.	-9.	673.	20.	16.92	0.2	uvw1	UVOT	grupe07
-9.	-9.	820.	20.	16.89	0.2	uvw1	UVOT	grupe07
-9.	-9.	1400.	20.	17.47	0.26	uvw1	UVOT	grupe07
-9.	-9.	1560.	20.	17.31	0.24	uvw1	UVOT	grupe07
-9.	-9.	1720.	20.	17.14	0.23	uvw1	UVOT	grupe07
-9.	-9.	5820.	197.	17.55	0.09	uvw1	UVOT	grupe07
-9.	-9.	7250.	197.	17.62	0.09	uvw1	UVOT	grupe07
-9.	-9.	12600.	268.	18.09	0.1	uvw1	UVOT	grupe07
-9.	-9.	17500.	422.	17.11	0.05	uvw1	UVOT	grupe07
-9.	-9.	23300.	422.	17.23	0.05	uvw1	UVOT	grupe07
-9.	-9.	29100.	422.	17.22	0.05	uvw1	UVOT	grupe07
-9.	-9.	34800.	422.	17.35	0.05	uvw1	UVOT	grupe07
-9.	-9.	40700.	415.	17.35	0.05	uvw1	UVOT	grupe07
-9.	-9.	47100.	296.	17.24	0.06	uvw1	UVOT	grupe07
-9.	-9.	52800.	183.	17.36	0.08	uvw1	UVOT	grupe07
-9.	-9.	58800.	385.	17.6	0.06	uvw1	UVOT	grupe07
-9.	-9.	64700.	436.	17.76	0.07	uvw1	UVOT	grupe07
-9.	-9.	69500.	422.	17.85	0.07	uvw1	UVOT	grupe07
-9.	-9.	75300.	423.	17.93	0.07	uvw1	UVOT	grupe07
-9.	-9.	81100.	423.	18.05	0.08	uvw1	UVOT	grupe07
-9.	-9.	86900.	423.	18.17	0.08	uvw1	UVOT	grupe07
-9.	-9.	92700.	423.	18.35	0.09	uvw1	UVOT	grupe07
-9.	-9.	98400.	423.	18.33	0.09	uvw1	UVOT	grupe07
-9.	-9.	104000.	423.	18.53	0.1	uvw1	UVOT	grupe07
-9.	-9.	110000.	423.	18.52	0.1	uvw1	UVOT	grupe07
-9.	-9.	116000.	423.	18.56	0.1	uvw1	UVOT	grupe07
-9.	-9.	122000.	422.	18.63	0.11	uvw1	UVOT	grupe07
-9.	-9.	127000.	423.	18.76	0.11	uvw1	UVOT	grupe07
-9.	-9.	137000.	412.	18.79	0.12	uvw1	UVOT	grupe07
-9.	-9.	146000.	291.	18.76	0.14	uvw1	UVOT	grupe07
-9.	-9.	150000.	423.	18.78	0.12	uvw1	UVOT	grupe07
-9.	-9.	155000.	456.	18.94	0.12	uvw1	UVOT	grupe07
-9.	-9.	163000.	261.	19.18	0.19	uvw1	UVOT	grupe07
-9.	-9.	168000.	423.	19.04	0.13	uvw1	UVOT	grupe07
-9.	-9.	174000.	420.	18.98	0.13	uvw1	UVOT	grupe07
-9.	-9.	179000.	423.	19.2	0.15	uvw1	UVOT	grupe07
-9.	-9.	194000.	549.	19.21	0.12	uvw1	UVOT	grupe07
-9.	-9.	206000.	545.	19.37	0.14	uvw1	UVOT	grupe07
-9.	-9.	221000.	559.	19.37	0.15	uvw1	UVOT	grupe07
-9.	-9.	287000.	1100.	19.77	0.14	uvw1	UVOT	grupe07
-9.	-9.	330000.	1650.	19.93	0.13	uvw1	UVOT	grupe07
-9.	-9.	397000.	2280.	20.09	0.11	uvw1	UVOT	grupe07
-9.	-9.	487000.	2320.	20.29	0.13	uvw1	UVOT	grupe07
-9.	-9.	662000.	7330.	21.2	0.15	uvw1	UVOT	grupe07
-9.	-9.	897000.	4750.	21.2	0.18	uvw1	UVOT	grupe07
-9.	-9.	1.01e6	17000.	21.65	0.15	uvw1	UVOT	grupe07
-9.	-9.	1.61e6	12900.	21.82	0.22	uvw1	UVOT	grupe07
-9.	-9.	1.7e6	14700.	22.46	0.32	uvw1	UVOT	grupe07
-9.	-9.	1.87e6	24800.	22.68	0.27	uvw1	UVOT	grupe07
-9.	-9.	2.09e6	20600.	22.11	0.2	uvw1	UVOT	grupe07
-9.	-9.	2.39e6	39800.	22.63	0.38	uvw1	UVOT	grupe07
-9.	-9.	3.43e6	44700.	22.76	100.	uvw1	UVOT	grupe07
-9.	-9.	649.	18.	16.81	0.24	uvm2	UVOT	grupe07
-9.	-9.	796.	20.	17.57	0.33	uvm2	UVOT	grupe07
-9.	-9.	1380.	20.	17.12	0.26	uvm2	UVOT	grupe07
-9.	-9.	1540.	20.	16.85	0.23	uvm2	UVOT	grupe07
-9.	-9.	1700.	20.	16.75	0.22	uvm2	UVOT	grupe07
-9.	-9.	1850.	13.	17.63	0.45	uvm2	UVOT	grupe07
-9.	-9.	7040.	197.	17.8	0.12	uvm2	UVOT	grupe07
-9.	-9.	13900.	377.	17.76	0.09	uvm2	UVOT	grupe07
-9.	-9.	19600.	600.	17.07	0.05	uvm2	UVOT	grupe07
-9.	-9.	25300.	599.	17.2	0.05	uvm2	UVOT	grupe07
-9.	-9.	31100.	600.	17.37	0.06	uvm2	UVOT	grupe07
-9.	-9.	36900.	599.	17.4	0.06	uvm2	UVOT	grupe07
-9.	-9.	42700.	587.	17.45	0.06	uvm2	UVOT	grupe07
-9.	-9.	48600.	416.	17.25	0.06	uvm2	UVOT	grupe07
-9.	-9.	54400.	229.	17.63	0.1	uvm2	UVOT	grupe07
-9.	-9.	63200.	177.	17.93	0.14	uvm2	UVOT	grupe07
-9.	-9.	100000.	603.	18.66	0.11	uvm2	UVOT	grupe07
-9.	-9.	106000.	599.	18.57	0.11	uvm2	UVOT	grupe07
-9.	-9.	112000.	597.	18.58	0.11	uvm2	UVOT	grupe07
-9.	-9.	118000.	600.	18.52	0.1	uvm2	UVOT	grupe07
-9.	-9.	124000.	600.	18.9	0.13	uvm2	UVOT	grupe07
-9.	-9.	129000.	601.	18.81	0.12	uvm2	UVOT	grupe07
-9.	-9.	135000.	294.	18.79	0.17	uvm2	UVOT	grupe07
-9.	-9.	147000.	342.	18.99	0.19	uvm2	UVOT	grupe07
-9.	-9.	195000.	737.	19.62	0.2	uvm2	UVOT	grupe07
-9.	-9.	204000.	189.	19.48	0.11	uvm2	UVOT	grupe07
-9.	-9.	236000.	471.	19.84	0.29	uvm2	UVOT	grupe07
-9.	-9.	288000.	1550.	19.86	0.16	uvm2	UVOT	grupe07
-9.	-9.	332000.	2240.	20.21	0.18	uvm2	UVOT	grupe07
-9.	-9.	398000.	3140.	20.33	0.16	uvm2	UVOT	grupe07
-9.	-9.	488000.	2980.	20.59	0.2	uvm2	UVOT	grupe07
-9.	-9.	663000.	8830.	21.68	0.3	uvm2	UVOT	grupe07
-9.	-9.	927000.	3980.	21.96	100.	uvm2	UVOT	grupe07
-9.	-9.	749.	20.	17.54	0.25	uvw2	UVOT	grupe07
-9.	-9.	1490.	20.	16.95	0.19	uvw2	UVOT	grupe07
-9.	-9.	1650.	20.	17.39	0.23	uvw2	UVOT	grupe07
-9.	-9.	1800.	19.	16.92	0.19	uvw2	UVOT	grupe07
-9.	-9.	6630.	197.	17.7	0.09	uvw2	UVOT	grupe07
-9.	-9.	8000.	63.	17.86	0.17	uvw2	UVOT	grupe07
-9.	-9.	11900.	751.	18.08	0.06	uvw2	UVOT	grupe07
-9.	-9.	13300.	537.	18.17	0.07	uvw2	UVOT	grupe07
-9.	-9.	18600.	844.	17.36	0.04	uvw2	UVOT	grupe07
-9.	-9.	24400.	845.	17.52	0.04	uvw2	UVOT	grupe07
-9.	-9.	30100.	844.	17.51	0.04	uvw2	UVOT	grupe07
-9.	-9.	35900.	845.	17.64	0.04	uvw2	UVOT	grupe07
-9.	-9.	41700.	829.	17.76	0.05	uvw2	UVOT	grupe07
-9.	-9.	47900.	592.	17.56	0.05	uvw2	UVOT	grupe07
-9.	-9.	54000.	330.	17.78	0.08	uvw2	UVOT	grupe07
-9.	-9.	63000.	277.	18.18	0.1	uvw2	UVOT	grupe07
-9.	-9.	76100.	249.	18.14	0.1	uvw2	UVOT	grupe07
-9.	-9.	82100.	640.	18.48	0.08	uvw2	UVOT	grupe07
-9.	-9.	88000.	846.	18.54	0.07	uvw2	UVOT	grupe07
-9.	-9.	93800.	846.	18.84	0.08	uvw2	UVOT	grupe07
-9.	-9.	99500.	847.	18.79	0.08	uvw2	UVOT	grupe07
-9.	-9.	105000.	846.	18.68	0.07	uvw2	UVOT	grupe07
-9.	-9.	111000.	846.	18.74	0.08	uvw2	UVOT	grupe07
-9.	-9.	117000.	846.	18.87	0.08	uvw2	UVOT	grupe07
-9.	-9.	123000.	845.	19.05	0.09	uvw2	UVOT	grupe07
-9.	-9.	128000.	845.	19.05	0.09	uvw2	UVOT	grupe07
-9.	-9.	135000.	445.	19.07	0.13	uvw2	UVOT	grupe07
-9.	-9.	147000.	522.	18.84	0.11	uvw2	UVOT	grupe07
-9.	-9.	169000.	729.	19.32	0.11	uvw2	UVOT	grupe07
-9.	-9.	175000.	839.	19.2	0.1	uvw2	UVOT	grupe07
-9.	-9.	180000.	556.	19.31	0.13	uvw2	UVOT	grupe07
-9.	-9.	195000.	1100.	19.6	0.11	uvw2	UVOT	grupe07
-9.	-9.	207000.	1090.	19.51	0.1	uvw2	UVOT	grupe07
-9.	-9.	218000.	8800.	19.52	0.12	uvw2	UVOT	grupe07
-9.	-9.	250000.	1110.	19.84	0.13	uvw2	UVOT	grupe07
-9.	-9.	288000.	2200.	20.16	0.11	uvw2	UVOT	grupe07
-9.	-9.	331000.	3290.	20.59	0.13	uvw2	UVOT	grupe07
-9.	-9.	397000.	4560.	20.57	0.11	uvw2	UVOT	grupe07
-9.	-9.	487000.	4660.	20.99	0.14	uvw2	UVOT	grupe07
-9.	-9.	663000.	13600.	21.45	0.12	uvw2	UVOT	grupe07
-9.	-9.	898000.	9500.	22.02	0.23	uvw2	UVOT	grupe07
-9.	-9.	1.1e6	13700.	22.43	0.29	uvw2	UVOT	grupe07
-9.	-9.	1.49e6	17900.	23.04	100.	uvw2	UVOT	grupe07
39100.	-9.	-9.	-9.	18.22	0.09	BB	PROMPT	cano11
39100.	-9.	-9.	-9.	17.36	0.08	zz	PROMPT	cano11
41600.	-9.	-9.	-9.	17.29	0.07	zz	PROMPT	cano11
44500.	-9.	-9.	-9.	17.22	0.06	zz	PROMPT	cano11
47600.	-9.	-9.	-9.	17.49	0.07	zz	PROMPT	cano11
49300.	-9.	-9.	-9.	18.4	0.04	BB	PROMPT	cano11
51300.	-9.	-9.	-9.	17.49	0.07	zz	PROMPT	cano11
136000.	-9.	-9.	-9.	18.43	0.17	zz	PROMPT	cano11
398000.	-9.	-9.	-9.	20.24	0.04	RC	Gemini-S	cano11
399000.	-9.	-9.	-9.	20.91	0.04	gg	Gemini-S	cano11
400000.	-9.	-9.	-9.	19.92	0.03	IC	Gemini-S	cano11
401000.	-9.	-9.	-9.	20.51	0.04	zz	Gemini-S	cano11
1.52e6	-9.	-9.	-9.	21.9	0.06	RC	CTIO4m	cano11
4.02e6	-9.	-9.	-9.	23.29	0.06	RC	Gemini-S	cano11
4.28e6	-9.	-9.	-9.	23.32	0.05	RC	Gemini-S	cano11
776000.	-9.	-9.	-9.	22.	0.03	AB	HST	cano11
1.47e6	-9.	-9.	-9.	23.4	0.05	AB	HST	cano11
2.26e6	-9.	-9.	-9.	24.08	0.1	AB	HST	cano11
781000.	-9.	-9.	-9.	21.09	0.01	RC	HST	cano11
1.46e6	-9.	-9.	-9.	21.94	0.02	RC	HST	cano11
2.27e6	-9.	-9.	-9.	22.57	0.03	RC	HST	cano11
4.21e6	-9.	-9.	-9.	24.07	0.07	RC	HST	cano11
1.21e7	-9.	-9.	-9.	26.2	0.62	RC	HST	cano11
783000.	-9.	-9.	-9.	20.9	0.01	IC	HST	cano11
1.46e6	-9.	-9.	-9.	21.74	0.02	IC	HST	cano11
2.27e6	-9.	-9.	-9.	22.24	0.03	IC	HST	cano11
4.21e6	-9.	-9.	-9.	23.28	0.05	IC	HST	cano11
1.21e7	-9.	-9.	-9.	25.65	0.57	IC	HST	cano11
790000.	-9.	-9.	-9.	21.14	0.02	AB	HST	cano11
1.43e6	-9.	-9.	-9.	22.16	0.04	AB	HST	cano11
2.35e6	-9.	-9.	-9.	22.85	0.05	AB	HST	cano11
788000.	-9.	-9.	-9.	20.38	0.3	AB	HST	cano11
1.42e6	-9.	-9.	-9.	22.1	100.	AB	HST	cano11
2.34e6	-9.	-9.	-9.	21.7	100.	AB	HST	cano11
