696	16.207	0.12	U
844	16.607	0.15	U
1427	16.577	0.16	U
1585	16.577	0.15	U
1743	16.217	0.13	U
6020	17.247	0.07	U
7452	17.267	0.07	U
12778	17.617	0.11	U
17822	16.637	0.05	U
23603	16.927	0.06	U
29387	16.897	0.06	U
35167	16.927	0.06	U
40989	16.987	0.06	U
47340	16.907	0.07	U
53746	17.047	0.1	U
62872	16.967	0.11	U
69860	17.477	0.08	U
75644	17.567	0.08	U
81426	17.797	0.1	U
87206	17.707	0.1	U
92987	17.757	0.1	U
98767	18.127	0.12	U
104550	17.957	0.11	U
110340	18.227	0.14	U
116120	18.057	0.12	U
121900	18.327	0.16	U
127680	18.157	0.12	U
134430	18.187	0.17	U
146620	18.807	0.25	U
156590	18.367	0.15	U
168160	18.427	0.15	U
173950	18.567	0.16	U
179720	18.817	0.21	U
194150	18.547	0.13	U
206310	18.757	0.16	U
221160	19.077	0.22	U
253230	19.297	0.23	U
318970	19.477	0.13	U
449220	20.117	0.16	U
662390	21.277	0.35	U
