Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
         115776.0000               0.0010    4.2579914786612780e-05    3.9217551948436137e-06
         121651.2000               0.0010    4.1802743744248965e-05    3.8501750945088293e-06
         127526.4000               0.0010    4.2579914786612780e-05    3.9217551948436137e-06
         150768.0000               0.0010    3.0005770670848608e-05    3.8690871654106194e-06
         159408.0000               0.0010    1.6338221582864238e-05    1.9562476203786055e-06
         162345.6000               0.0010    2.3399403371874382e-05    3.4482636121664079e-06
         168134.4000               0.0010    1.9642862787893924e-05    3.0755967752009993e-06
         194054.4000               0.0010    1.0995241665579565e-05    1.0126992112747214e-06
         217468.8000               0.0010    1.3842189189110342e-05    1.6573866087376451e-06
         246585.6000               0.0010    7.5371086663449644e-06    6.2477404412442015e-07
         301276.8000               0.0010    6.5043630769611836e-06    4.7925919653068807e-07
