Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          119.5            -9.0            -9.0    -9.000    45.000 clear   16.940 100.0000  -9.0000  -9.0000  -9.0000 RAPTOR perley10 1 NNN  0.000  0.000 0 nnn
          290.4            -9.0            -9.0    -9.000   200.000 clear   17.187   0.1590  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
          526.3            -9.0            -9.0    -9.000   180.000 clear   16.793   0.1180  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
          739.6            -9.0            -9.0    -9.000   180.000 clear   16.792   0.1110  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
          953.3            -9.0            -9.0    -9.000   180.000 clear   16.761   0.1120  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         1167.1            -9.0            -9.0    -9.000   180.000 clear   17.517   0.2360  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         1381.1            -9.0            -9.0    -9.000   180.000 clear   17.012   0.1400  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         1594.9            -9.0            -9.0    -9.000   180.000 clear   17.096   0.1560  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         1808.7            -9.0            -9.0    -9.000   180.000 clear   17.186   0.1700  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         2022.3            -9.0            -9.0    -9.000   180.000 clear   17.216   0.1720  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         2235.6            -9.0            -9.0    -9.000   180.000 clear   17.691   0.2810  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         2448.6            -9.0            -9.0    -9.000   180.000 clear   17.429   0.2270  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         2662.1            -9.0            -9.0    -9.000   180.000 clear   18.050   0.3720  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         2875.7            -9.0            -9.0    -9.000   180.000 clear   18.097   0.4130  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
         3124.9            -9.0            -9.0    -9.000   240.000 clear   17.793   0.2650  -9.0000  -9.0000  -9.0000 RAPTOR perley10 0 NNN  0.000  0.000 0 nnn
