Time	Mag	MagErr	Band	GCN
708	>13	?	i'	22976
#73	>9.4	?	R	22977 #doubtful value
20236	17.1	0.1	R	22979
13680	16.53	0.06	g'	22983
13680	16.67	0.06	Rc	22983
13680	16.25	0.08	Ic	22983
39324.2	17.53	0.03	Rc	22985
10080	16.23	0.03	Rc	23004
10080	16.24	0.05	Ic	23004
32437	17.40	0.15	R	23020
49320	15.65	0.22	H	23021
40536	17.77	0.05	r	23040
