Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1897.8000              60.0000    6.6556856006701142e+46    3.6780678933458612e+45
           2029.2000              60.0000    5.8504974966948048e+46    2.6942537420596396e+45
           2161.2000              60.0000    5.3357171252873041e+46    3.9315017813780126e+45
          28238.1000             250.5000    2.0099848131930877e+45    1.2958851363466237e+44
          29606.1000             250.5000    1.7668219058900203e+45    1.4645728438539682e+44
          33340.5000             250.5000    1.5530762355232727e+45    5.7217444658358177e+43
          34571.7000             250.5000    1.3905697372097722e+45    1.7930669343126678e+44
          68442.0000             450.0000    6.1829077729232974e+44    5.1252018044883520e+43
          69414.0000             450.0000    6.5342051976592776e+44    4.8145804530639664e+43
          90356.0000             450.0000    4.8662315133879294e+44    2.6891789914442347e+43
         174960.0000             450.0000    1.9552070789769339e+44    1.0804873928094734e+43
         203778.0000             750.0000    1.9732983876058614e+44    7.8151426412700365e+43
         240786.0000            2100.0000    1.2917924985999887e+44    1.7846773416878610e+43
         521589.0000             540.0000    3.6240380601876516e+43    3.0040762514603079e+42
         780120.0000             540.0000    2.6741930026497182e+43    1.7241159938669709e+42
        1211220.0000             540.0000    1.7996694545613346e+43    1.3260454968587763e+42
        1632500.0000             500.0000    1.2111355248001534e+43    6.6929824446778684e+41
        2287800.0000             540.0000    7.5022708619172666e+42    6.2188623171196322e+41
