time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
19682.0	1.965936529553879e-12	1.8106944586892842e-13	R	-11.723748565630324	4.2940692274708905	17.2	0.1	manual
19597.0	1.965936529553879e-12	1.8106944586892842e-13	R	-11.723748565630324	4.292189592623499	17.2	0.1	manual
53949.0	1.1352888470964882e-13	2.6428982105898674e-14	B	-12.973844886623144	4.731983399000265	20.95	0.25	manual
54787.0	1.7602302998693905e-13	2.2697248272807905e-14	R	-12.771748565630324	4.738677520198967	19.82	0.14	manual
25284.0	1.293643195703655e-12	2.3965909978857255e-13	I	-11.900201940252368	4.402845781655725	17.2	0.2	manual
25785.0	1.3600957780062611e-12	1.2526945053925425e-13	R	-11.883748565630324	4.411367135742734	17.6	0.1	manual
26164.0	1.1907333254868344e-12	4.975571267850868e-14	I	-11.936201940252367	4.417704140459928	17.29	0.04	manual
13534.11	3.5446184401895376e-12	3.917657078751472e-13	R	-11.467748565630323	4.131429701939003	16.56	0.12	manual
13718.17	2.4297942080169274e-12	6.713769506907659e-13	R	-11.631748565630325	4.137296180473514	16.97	0.3	manual
13902.21	3.815658446454876e-12	2.4600459124538686e-13	R	-11.435748565630323	4.143083844463676	16.48	0.07	manual
14086.26	3.030885238083298e-12	3.070703313825976e-13	R	-11.535748565630325	4.148795700208748	16.73	0.11	manual
14270.3	3.815658446454876e-12	5.271526955258289e-13	R	-11.435748565630323	4.1544331032460455	16.48	0.15	manual
14454.37	3.3540496909697856e-12	4.0159521061859243e-13	R	-11.491748565630324	4.159999167505388	16.62	0.13	manual
14638.41	3.0030979151968556e-12	2.48935985724016e-13	R	-11.539748565630322	4.165493906932285	16.74	0.09	manual
14822.58	3.323299578570589e-12	3.979133635968417e-13	R	-11.495748565630322	4.170923802984942	16.63	0.13	manual
15006.68	2.8944729314513605e-12	2.665908089613872e-13	R	-11.555748565630324	4.17628462181271	16.78	0.1	manual
15190.76	2.9212551597381304e-12	2.4215178901121844e-13	R	-11.551748565630325	4.181579502338724	16.77	0.09	manual
15374.83	3.323299578570589e-12	2.1426104193676094e-13	R	-11.495748565630322	4.18681032246566	16.63	0.07	manual
15558.87	3.0030979151968556e-12	1.6595732381601066e-13	R	-11.539748565630322	4.191978052127632	16.74	0.06	manual
15742.95	3.0030979151968556e-12	1.1063821587734044e-13	R	-11.539748565630322	4.197086116122024	16.74	0.04	manual
15927.3	2.9482852009321104e-12	1.6292826128546957e-13	R	-11.547748565630323	4.202142160328135	16.76	0.06	manual
16111.1	2.9212551597381304e-12	2.6905754334579834e-13	R	-11.551748565630325	4.207125193282111	16.77	0.1	manual
16295.15	2.5916090776585984e-12	1.9095681373071157e-13	R	-11.603748565630324	4.212058362584069	16.9	0.08	manual
16479.2	3.0030979151968556e-12	1.9361687778534573e-13	R	-11.539748565630322	4.216936124592972	16.74	0.07	manual
16663.25	3.0872336016919984e-12	1.4217236139692632e-13	R	-11.527748565630324	4.221759710120706	16.71	0.05	manual
16847.3	2.8944729314513605e-12	1.0663632358455488e-13	R	-11.555748565630324	4.226530309417568	16.78	0.04	manual
17031.36	2.9212551597381304e-12	8.071726300373949e-14	R	-11.551748565630325	4.231249328932222	16.77	0.03	manual
17373.44	2.6397906877059215e-12	7.294011223363386e-14	R	-11.595748565630323	4.239885818740831	16.88	0.03	manual
17557.48	2.8155905083668935e-12	7.779764079049362e-14	R	-11.567748565630325	4.244462182376971	16.81	0.03	manual
17741.57	2.6642163702055546e-12	7.361501878255218e-14	R	-11.591748565630324	4.248992049101494	16.87	0.03	manual
17925.66	2.5443068811032426e-12	7.030179715716601e-14	R	-11.611748565630323	4.253475154804621	16.92	0.03	manual
18109.73	2.4075177208185916e-12	6.652217298091066e-14	R	-11.635748565630324	4.257911975417083	16.98	0.03	manual
18293.9	2.3204354542139896e-12	6.4116001033536e-14	R	-11.651748565630324	4.262306300770295	17.02	0.03	manual
18477.98	2.4749674550298155e-12	9.118117068155304e-14	R	-11.623748565630322	4.266654492706423	16.95	0.04	manual
18662.64	2.4978680469347007e-12	9.202485966620789e-14	R	-11.619748565630324	4.270973078656694	16.94	0.04	manual
18846.22	2.195682257327995e-12	1.4156086657089883e-13	R	-11.675748565630322	4.275224256517284	17.08	0.07	manual
19030.35	2.2571971460402974e-12	1.2473732401010621e-13	R	-11.663748565630325	4.279446775763156	17.05	0.06	manual
48023.0	3.4164061303273965e-13	3.146626330922134e-14	R	-12.483748565630323	4.681449286973596	19.1	0.1	manual
48479.0	3.323299578570589e-13	9.182616083004038e-15	R	-12.495748565630322	4.685553652846327	19.13	0.03	manual
73206.0	1.2066171464057035e-13	3.3340063851177444e-15	R	-12.935748565630323	4.864546677507894	20.23	0.03	manual
138611.0	3.677642354929159e-14	5.419574056846973e-15	R	-13.451748565630323	5.1417976967241135	21.52	0.16	manual
161231.0	3.003097915196856e-14	4.978719714480319e-15	R	-13.539748565630322	5.207448547609105	21.74	0.18	manual
25410.0	1.6300732185400237e-12	4.5151983195893965e-14	Rc	-11.80471172835463	4.405004665050369	17.39	0.03	manual
45006.0	4.877610446919415e-13	2.2482241543357155e-14	Rc	-12.328711728354628	4.653270415846212	18.7	0.05	manual
123785.0	4.057019659299484e-14	7.47372276617079e-15	Rc	-13.408711728354628	5.092668021001432	21.4	0.2	manual
