Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             40.5000               2.5000    1.0000157988491071e-02    2.7631458449713943e-04
             54.5000               2.5000    1.9054908403559140e-02    5.2650659161785469e-04
             69.5000               2.5000    2.3121013470148079e-02    6.3885722980669846e-04
             83.5000               2.5000    2.3334949576967433e-02    8.5969133741580894e-04
             97.5000               2.5000    2.2699007408624575e-02    6.2719677107401237e-04
            126.5000               2.5000    2.6792106919398428e-02    2.9611731733664589e-03
            140.5000               2.5000    2.2080396430141067e-02    2.2370476977673793e-03
            154.5000               2.5000    1.8030462423021483e-02    3.1552673144565023e-03
            183.0000              10.0000    2.0137560853926421e-02    5.5642138519634930e-04
            271.0000              10.0000    2.1478644318471043e-02    3.7586869813376498e-03
            396.0000              10.0000    1.0471450921954001e-02    9.6445629956108875e-04
            454.0000              10.0000    9.4625211004471643e-03    2.6145912786323852e-04
            523.0000              30.0000    8.2415113307140499e-03    2.2772138016174831e-04
            592.0000              30.0000    7.1780562804851710e-03    2.6444937382282544e-04
            661.0000              30.0000    6.6681729996639618e-03    9.8265831606670945e-04
            730.0000              30.0000    5.4451125042540450e-03    3.5105938680145184e-04
            800.0000              30.0000    5.3951914120095052e-03    3.4784085494960582e-04
            869.0000              30.0000    4.8306642857532658e-03    2.6695238145222358e-04
            938.0000              30.0000    4.1305402222312675e-03    4.9456787200712396e-04
           1007.0000              30.0000    3.7325604923730635e-03    4.8129415016791278e-04
           1076.0000              30.0000    3.9811345472471442e-03    2.5667323711654413e-04
           1145.0000              30.0000    3.4356337025038897e-03    1.2657342681775957e-04
           1845.0000             341.0000    2.6061946720033384e-03    7.2011822087415014e-05
           2538.0000             342.0000    1.5135851183770001e-03    6.9703172617659268e-05
           3099.0000             276.0000    1.4588372660162057e-03    1.3436388154138037e-04
           4779.0000             341.0000    7.9434075421594722e-04    3.6580744641389164e-05
           5470.0000             341.0000    5.5976642097476433e-04    2.5778197072003017e-05
           6162.0000             341.0000    5.0583263095760930e-04    1.8635563345966230e-05
           6853.0000             341.0000    4.3652270831837591e-04    2.4123137036709575e-05
           7544.0000             341.0000    3.6644334588479914e-04    1.3500272159223895e-05
           8243.0000             345.0000    3.2509241679298063e-04    1.7965271383252911e-05
           9643.0000             345.0000    3.3420030299811091e-04    4.6171479474633292e-05
