Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
#          14093.0000               0.0010    2.5252237087880811e-04    2.3258170542876560e-05
#          18138.0000               0.0010    1.7631930115822014e-04    2.4359412368499453e-05
#          23093.0000               0.0010    1.1436676929266029e-04    1.5800353541289381e-05
  13754.   60.   0.2887e-03   0.0090e-03
  14332.   60.   0.2882e-03   0.0085e-03
  14913.   60.   0.2689e-03   0.0077e-03
  15665.   120.  0.2687e-03   0.0069e-03
  16936.   300.  0.2432e-03   0.0074e-03
  18726.   300.  0.2124e-03   0.0055e-03
  29438.   300.  0.1119e-03   0.0051e-03
