Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          384.0            -9.0            -9.0    -9.000    60.000 ii   16.870   0.1100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
          641.5            -9.0            -9.0    -9.000    60.000 ii   17.010   0.1100  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
          898.7            -9.0            -9.0    -9.000    60.000 ii   16.980   0.0600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         1246.0            -9.0            -9.0    -9.000   120.000 ii   16.900   0.0600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         1447.5            -9.0            -9.0    -9.000    60.000 ii   16.920   0.0400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         1705.0            -9.0            -9.0    -9.000    60.000 ii   16.990   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         2052.3            -9.0            -9.0    -9.000   120.000 ii   17.020   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         2635.6            -9.0            -9.0    -9.000   120.000 ii   17.210   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
         3218.6            -9.0            -9.0    -9.000   120.000 ii   17.350   0.0500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        83250.0            -9.0            -9.0    -9.000   540.000 ii   21.200   0.0900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        84490.0            -9.0            -9.0    -9.000   540.000 ii   21.220   0.0900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        85720.0            -9.0            -9.0    -9.000   540.000 ii   21.400   0.2400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        86960.0            -9.0            -9.0    -9.000   540.000 ii   21.320   0.1000  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        88820.0            -9.0            -9.0    -9.000  1080.000 ii   21.190   0.0700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        91290.0            -9.0            -9.0    -9.000  1080.000 ii   21.320   0.0700  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
        93760.0            -9.0            -9.0    -9.000  1080.000 ii   21.290   0.0800  -9.0000  -9.0000  -9.0000 P60 cenko09 0 SDSS  0.000  0.000 0 nnn
       256400.0            -9.0            -9.0    -9.000  1800.000 ii   21.700 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 SDSS  0.000  0.000 0 nnn
