Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            282.8000               5.0000    1.9188552918163818e+48    3.5346621741948704e+47
            465.0000              15.0000    9.6170576553732352e+47    8.8576376932836045e+46
           1033.8000              30.0000    2.1629287333507389e+47    1.7929179367182573e+46
           1375.8000              60.0000    1.4159313818417615e+47    9.1288472418881311e+45
           1899.0000              90.0000    8.1478345893125232e+46    6.7539898820249186e+45
           2547.0000              60.0000    5.3338672288064659e+46    4.4214060681443911e+45
           3067.8000              90.0000    4.3555419370596004e+46    4.0116024899592166e+45
           3771.0000             120.0000    3.1553111896639083e+46    3.1967639960222403e+45
           4235.0000               5.0000    2.6004122086342983e+46    2.6345750462299917e+45
           4405.2000              15.0000    2.2031405057782202e+46    2.6379176888558263e+45
           4644.0000              30.0000    2.2031405057782202e+46    4.0583349059320389e+45
           4984.8000              60.0000    1.9726143791801551e+46    3.2703210680283990e+45
           5508.0000              90.0000    1.7339724529920316e+46    2.5552763115910137e+45
           6153.0000              60.0000    1.3647157137048625e+46    2.1368144213294859e+45
           6670.8000              90.0000    1.1562245623028639e+46    1.4908910900544463e+45
           7378.8000             120.0000    8.6904484795558240e+45    1.3607138433632613e+45
          10543.8000             225.0000    5.0938034800629140e+45    7.0373497784910733e+44
          14715.0000             150.0000    3.6227818525184056e+45    6.6734109831361833e+44
          18025.8000             300.0000    2.3498610396193296e+45    5.6271853624473006e+44
