Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            342.1000              17.5000    4.6773511313804873e-04    1.7231998879778213e-05
            444.1000              17.5000    3.7153520546272673e-04    1.3687863203980333e-05
            544.3000              17.5000    2.9785162301461431e-04    8.2299447218533591e-06
            646.3000              17.5000    2.6915346197815116e-04    9.9159802739184983e-06
            764.6000              17.5000    2.3014416545822744e-04    8.4788246380664089e-06
            865.7000              17.5000    2.1777096164876683e-04    8.0229789506357026e-06
            967.7000              17.5000    2.0230190316632585e-04    7.4530777588002884e-06
           1067.9000              17.5000    1.8620869990429152e-04    6.8601822228571280e-06
           1239.0000              17.5000    1.7298162294715358e-04    6.3728786852224199e-06
           1340.1000              17.5000    1.7139571787191081e-04    6.3144517813779103e-06
           1439.4000              17.5000    1.5346168649584609e-04    5.6537376294963001e-06
           1539.6000              17.5000    1.5205474127633317e-04    5.6019038505783582e-06
           1681.3000              17.5000    1.4791082737777969e-04    6.8115455203400235e-06
           1782.4000              17.5000    1.4655477274130979e-04    5.3992775157742703e-06
           1883.5000              17.5000    1.3867557202915093e-04    5.1089970257452994e-06
           1986.3000              17.5000    1.3489627764149719e-04    4.9697626710322712e-06
           2102.1000              17.5000    1.3121997951958479e-04    4.8343228390865608e-06
           2204.1000              17.5000    1.2882494494111647e-04    4.7460865018650369e-06
           2303.4000              17.5000    1.2882494494111647e-04    4.7460865018650369e-06
           2406.2000              17.5000    1.2078137380507178e-04    4.4497503814574381e-06
           2523.7000              17.5000    1.2764387072919151e-04    4.7025741186268366e-06
           2624.0000              17.5000    1.1967404349767682e-04    4.4089548241417697e-06
           2724.2000              17.5000    1.1428782420106136e-04    4.2105191662694819e-06
           2826.1000              17.5000    1.1324002711515766e-04    4.1719168939504514e-06
           2942.8000              17.5000    1.0616954698443057e-04    4.8892884650780421e-06
           3043.9000              17.5000    1.0327613203624101e-04    3.8048334229529598e-06
           3144.1000              17.5000    1.0814338626163154e-04    3.9841497004862460e-06
           3244.3000              17.5000    1.0814338626163154e-04    3.9841497004862460e-06
           3356.6000              17.5000    1.0423173433471665e-04    4.8000488921040899e-06
           3457.7000              17.5000    9.7723713934338351e-05    3.6002747746399616e-06
           3558.0000              17.5000    1.0046157067931286e-04    3.7011411475873978e-06
           3659.9000              17.5000    9.5060471387662697e-05    3.5021572904233178e-06
           3773.1000              17.5000    9.5940055112974480e-05    4.4182029416741009e-06
           3873.3000              17.5000    8.8307982533635866e-05    4.0667330005593397e-06
           3973.5000              17.5000    8.9949750529884635e-05    3.3138713704177823e-06
           4076.4000              17.5000    8.9949750529884635e-05    4.1423392130222270e-06
           4191.3000              17.5000    9.4188951734533292e-05    4.3375616486428019e-06
           4292.4000              17.5000    8.5901344811570155e-05    3.1647225876059748e-06
           4394.3000              17.5000    9.2469809595205164e-05    3.4067137800868661e-06
           4496.3000              17.5000    8.4333468548261219e-05    3.8836998621977969e-06
           4617.2000              17.5000    8.9949750529884635e-05    4.9708070556266729e-06
           4714.8000              17.5000    8.5113796536870760e-05    3.9196352951166698e-06
           4815.9000              17.5000    8.2035147368026768e-05    4.5334299088565173e-06
           4917.9000              17.5000    8.0537837161793913e-05    5.9342473154979280e-06
          90301.0000            1366.5000    4.3853065591560024e-05    2.0195083604017619e-06
         176419.3000            1902.5000    2.5941790942006302e-05    1.1946636565645109e-06
         262409.8000            1778.0000    1.7782792163777283e-05    6.5514229323017991e-07
         434653.3000            2023.0000    6.8865221161256228e-06    3.8056328696757613e-07
         522187.8000            1518.0000    4.9888442368088474e-06    5.0543850287211483e-07
         780505.6000            1760.0000    1.9319680427166612e-06    3.2029350792220207e-07
