Time	Flux	Flux_err	Band
950.4	1.0775744571163057e-12	9.481487201317507e-14	R
1209.6	9.827595851031306e-13	8.647219100816081e-14	R
1468.8	8.962873940949735e-13	7.886357550229742e-14	R
1555.2	8.174238185926761e-13	7.192443568845679e-14	R
1641.6	8.962873940949735e-13	7.886357550229742e-14	R
1900.8	8.174238185926761e-13	7.192443568845679e-14	R
2073.6	7.454993829042193e-13	6.559586496243093e-14	R
2592.0	5.655191140692366e-13	4.9759552175142733e-14	R
2764.8	5.655191140692366e-13	4.9759552175142733e-14	R
3024.0	5.157595618940939e-13	4.538125094522507e-14	R
3801.6	3.5681843846591693e-13	3.1396154902951064e-14	R
32832.0	2.468580467256535e-14	2.1720832329630316e-15	R
34473.6	2.053275798715689e-14	1.8066601409981386e-15	R
35769.6	1.8726097846158752e-14	1.6476936316226536e-15	R
37152.0	2.053275798715689e-14	1.8066601409981386e-15	R
38620.8	1.8726097846158752e-14	1.6476936316226536e-15	R
39916.8	1.707840421453617e-14	1.5027144519775657e-15	R
41212.8	1.707840421453617e-14	1.5027144519775657e-15	R
42595.2	1.8726097846158752e-14	1.6476936316226536e-15	R
43891.2	1.5575689762558605e-14	1.3704918686603102e-15	R
45187.2	1.4205197893898354e-14	1.2499034394673432e-15	R
46656.0	1.4205197893898354e-14	1.2499034394673432e-15	R
47952.0	1.1815368969488562e-14	1.0396243983255505e-15	R
49334.4	1.295529445443101e-14	1.1399254849424482e-15	R
50630.4	1.5575689762558605e-14	1.3704918686603102e-15	R
52012.8	1.5575689762558605e-14	1.3704918686603102e-15	R
62985.6	1.295529445443101e-14	1.1399254849424482e-15	R
