time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
311739.0	7.005070295555792e-14	8.691823180137412e-15	g	-13.215391268787425	5.493791137936997	21.39	0.13	manual
311739.0	1.0991991225009704e-13	8.103801993489369e-15	Rc	-12.997931553516114	5.493791137936997	20.37	0.08	manual
311739.0	2.2991666547875593e-13	2.6074998686564735e-14	Ic	-12.666337059195603	5.493791137936997	19.09	0.12	manual
876077.0	2.134558252152511e-14	3.1461382831066705e-15	r	-13.712755751000447	5.942542278777079	22.38	0.16	manual
876077.0	2.028164640136865e-14	3.0179801992405705e-15	i	-13.724154678665146	5.942542278777079	22.21	0.16	manual
25200.0	2.712114441244181e-13	1.500588327614282e-14	r	-12.60875575100045	4.401400540781544	19.62	0.06	manual
25920.0	2.649129609285164e-13	1.5627178567531402e-14	i	-12.608154678665146	4.413634997198556	19.42	0.06	manual
47778.0	3.946206370445002e-13	1.090377115495776e-13	R	-12.443748565630322	4.679227966109899	19.0	0.3	manual
531340.0	4.418837299184056e-14	1.6324007734345644e-15	r	-13.396755751000448	5.725372511421452	21.59	0.04	manual
531340.0	4.316216362356733e-14	1.8226478815114123e-15	i	-13.396154678665146	5.725372511421452	21.39	0.04	manual
531340.0	5.758031270117875e-14	1.3982562741070904e-14	z	-13.262976104200046	5.725372511421452	20.89	0.26	manual
2358257.0	4.046720475017514e-15	2.739423063194898e-16	i	-14.424154678665143	6.372591132226359	23.96	0.07	manual
3208013.0	3.4143497897762353e-14	1.5751126802038485e-15	r	-13.50875575100045	6.506236119530089	21.87	0.05	manual
3208013.0	3.4922329587494776e-14	1.7623392146696123e-15	i	-13.488154678665143	6.506236119530089	21.62	0.05	manual
113184.0	1.0897026604626214e-13	4.025564521421391e-15	r	-13.004755751000449	5.053785038134658	20.61	0.04	manual
111455.0	1.1352805744002082e-13	5.729140923733136e-15	i	-12.976154678665145	5.047099556205233	20.34	0.05	manual
831286.0	2.070998542894718e-14	1.907460148992707e-15	R	-13.723748565630322	5.919750466446866	22.2	0.1	manual
917080.0	1.977788254125646e-14	3.0967375107129346e-15	R	-13.743748565630325	5.962407222303728	22.25	0.17	manual
1001949.0	1.7225815579862472e-14	3.96639061688559e-15	R	-13.803748565630322	6.000845616159701	22.4	0.25	manual
