time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
632.16	1.560796274803372e-12	4.049451327648789e-13	v	-11.855905772074568	2.800827012337371	17.91	0.28	manual
21653.16	4.5013856264955674e-13	1.1678745199316943e-13	v	-12.395905772074569	4.335521285004305	19.26	0.28	manual
34473.16	2.5902770628409923e-13	6.957605845551269e-14	v	-12.635905772074569	4.537481095060438	19.86	0.29	manual
29598.0	2.505261949667301e-13	6.999706989390311e-15	r	-12.63869901173877	4.471262365845785	19.7	0.03	manual
-63121256.0	1.5555974439312815e-13	1.4327581940383242e-14	R	-12.843748565630325	20.0	0.1		manual
16841.0	4.0621580117808463e-13	2.490565767899647e-14	V	-12.436305772074569	4.226367875856486	19.361	0.059	manual
17155.0	3.885950112540833e-13	1.5032187746108498e-14	R	-12.446148565630324	4.234390722392193	19.006	0.042	manual
17469.0	2.926400288793653e-13	1.5374431824266402e-14	I	-12.5583997446569	4.242268044827688	18.767	0.039	manual
12493.0	6.652974651341496e-13	6.13277721445046e-14	Rc	-12.211808207610709	4.096666739975382	18.4	0.1	manual
26307.66	3.212574015622827e-13	1.78031818069076e-14	r	-12.530699011738772	4.42008222040487	19.43	0.06	manual
26624.75	3.0398569172204565e-13	1.4055618129423599e-14	r	-12.554699011738771	4.4252855385451895	19.49	0.05	manual
27252.87	2.9570123769054e-13	1.0962731377361571e-14	r	-12.566699011738772	4.435412244577074	19.52	0.04	manual
27577.74	2.7723824585960913e-13	1.0278240431548425e-14	r	-12.594699011738772	4.440558672799031	19.59	0.04	manual
27888.78	2.672102678180899e-13	9.906466439711756e-15	r	-12.61069901173877	4.445429516386641	19.63	0.04	manual
28198.09	2.623331307842289e-13	9.725653049783524e-15	r	-12.618699011738771	4.450219692342304	19.65	0.04	manual
28859.0	2.528442853079822e-13	1.4011919284303001e-14	r	-12.634699011738771	4.460281278177911	19.69	0.06	manual
