time_sec	flux	flux_err	band	source
206.0	8.778535016587054e-12	6.471328718511808e-13	Rc	manual
206.0	7.382626177918352e-12	5.058882582135048e-13	Ic	manual
1951.0	1.5255345427030402e-12	2.388868410937753e-13	Rc	manual
58598.0	1.3952902861203666e-14	1.983448176722626e-15	Z	manual
58598.0	2.120614248137891e-14	1.9936138529196864e-15	i	manual
58598.0	1.4321573120270617e-14	1.5832792155269797e-15	r	manual
65497.95	2.885656495133059e-14	2.655130078885387e-11	H	nissim
66379.75	1.4238904286746764e-14	2.4496135108335082e-15	Z	nissim
66379.75	2.6821048250048444e-14	2.4678395289482712e-11	Y	nissim
66540.15	1.5744320599968132e-14	2.460154441992666e-15	r	nissim
66540.15	2.3219051513251116e-14	2.486876701733899e-15	i	nissim
2198094.0	3.208344801818462e-14	5.9099895310817016e-15	R	manual
