       5565.1526       25.105059       93.560420       0.0000000      -34293005.
       679.57129       3.4622671       25.476847       0.0000000       19633756.
       1163.4487      0.68377190       4.2243948       0.0000000       3944594.5
       25.105059      0.17358886      0.35808955       0.0000000      -244002.48
       6.3111929     0.022713578      0.13526887       0.0000000       83247.926
       9.9017609    0.0066091504     0.033755869       0.0000000       29113.116
       93.560420      0.35808955       5.2740154       0.0000000      -761268.43
       131.98512      0.44644969       2.7550428       0.0000000       1446331.6
       197.92510      0.13263066      0.67684509       0.0000000       583083.05
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
      -34293005.      -244002.48      -761268.43       0.0000000   5.4459621e+11
      -32438162.      -98575.865      -513894.54       0.0000000  -2.3331439e+11
      -49250934.      -34548.076      -163204.51       0.0000000  -1.3545210e+11
       679.57129       6.3111929       131.98512       0.0000000      -32438162.
       14394.304       46.812237       136.19027       0.0000000       83820780.
       26672.525       19.495859       86.204884       0.0000000       68529961.
       3.4622671     0.022713578      0.44644969       0.0000000      -98575.865
       46.812237      0.19179522      0.40764209       0.0000000       346291.78
       138.10365      0.10798908      0.40964483       0.0000000       298366.67
       25.476847      0.13526887       2.7550428       0.0000000      -513894.54
       136.19027      0.40764209       2.0740710       0.0000000       916887.45
       200.42412      0.13943060      0.67330570       0.0000000       562011.57
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       19633756.       83247.926       1446331.6       0.0000000  -2.3331439e+11
       83820780.       346291.78       916887.45       0.0000000   8.9598045e+11
   1.6924810e+08       116518.96       590908.86       0.0000000   4.9306296e+11
       1163.4487       9.9017609       197.92510       0.0000000      -49250934.
       26672.525       138.10365       200.42412       0.0000000   1.6924810e+08
       340625.97       348.10382       543.97484       0.0000000   3.1348016e+08
      0.68377190    0.0066091504      0.13263066       0.0000000      -34548.076
       19.495859      0.10798908      0.13943060       0.0000000       116518.96
       348.10382      0.42181062      0.48139977       0.0000000       316196.98
       4.2243948     0.033755869      0.67684509       0.0000000      -163204.51
       86.204884      0.40964483      0.67330570       0.0000000       590908.86
       543.97484      0.48139977       1.2276932       0.0000000       721583.52
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       0.0000000       0.0000000       0.0000000       0.0000000       0.0000000
       3944594.5       29113.116       583083.05       0.0000000  -1.3545210e+11
       68529961.       298366.67       562011.57       0.0000000   4.9306296e+11
   3.1348016e+08       316196.98       721583.52       0.0000000   5.6184118e+11
