time	flux	flux_err	band
95.0	7.685060455768751e-12	2.3682976190835327e-12	R
130.0	5.316762836685218e-12	5.316762836685218e-12	R
134.0	3.887293107512732e-12	1.2225994495421775e-12	R
203.0	5.316762836685218e-12	5.316762836685218e-12	R
1607.0	1.930399908417633e-12	6.071334988520485e-13	R
2257.0	1.464358081364006e-12	4.879142001578151e-13	R
2961.0	1.4113908197969437e-12	4.0759059571110793e-13	R
3672.0	8.272700245277287e-13	2.6538521871318926e-13	R
4708.0	1.1739437507739962e-12	3.542581834196983e-13	R
5844.0	3.887293107512732e-13	1.5014202951824374e-13	R
