Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            141.8000               5.0000    2.2080397187745793e-01    2.2370477745231529e-02
            162.8000               5.0000    1.6143841287465932e-01    1.7842833293904802e-02
            185.0000               5.0000    1.2474032683755430e-01    1.2637909914958827e-02
            543.0000              15.0000    2.1877962135877376e-02    2.0150348371750309e-03
           1135.2000              30.0000    5.8614742015659707e-03    5.3986174032129373e-04
           1537.8000              60.0000    3.6983401715803338e-03    2.7250378217767745e-04
           2116.8000              90.0000    2.1677383026629717e-03    1.5972486543731321e-04
           2704.8000              60.0000    1.5703875709375161e-03    1.1571043568510567e-04
           3286.8000              90.0000    1.2246355084705369e-03    7.8955171325307245e-05
           4119.0000              15.0000    9.5500764038240077e-04    7.9163511110790167e-05
           4479.0000              15.0000    7.7269276307831924e-04    6.4050872002117796e-05
           4741.8000              30.0000    6.9824340765062135e-04    5.7879536688787927e-05
           5146.2000              60.0000    6.1945083585790927e-04    5.1348178855815524e-05
           5727.0000              90.0000    5.0119512945316744e-04    4.1545600811374321e-05
           6312.0000              60.0000    4.6559342796860829e-04    3.4306192559972260e-05
           6895.8000              90.0000    3.7670973206467361e-04    2.7756999629078931e-05
           7657.2000             120.0000    3.0199992746614957e-04    4.1722833065243773e-05
           8883.0000             150.0000    2.8840769151127193e-04    2.9219663893035157e-05
           9205.2000             150.0000    2.6303094045089954e-04    2.4226045596555203e-05
          12375.0000             150.0000    1.5995832012196407e-04    1.6205976776717274e-05
          12622.8000              75.0000    1.5849181340647352e-04    1.6057399486358021e-05
          15976.8000             300.0000    7.9434072696116988e-05    9.5109932804276621e-06
          19312.2000             150.0000    6.3096726525174474e-05    1.4528558609605801e-05
          54274.8000             300.0000    7.7269271005430067e-06    2.1350289202264774e-07
          75566.0000               0.0010    5.0119509505996542e-06    8.7707373471990087e-07
         149808.0000             120.0000    1.0471449484802284e-06    4.8222808359726012e-07
