time_sec	mag	mag_err	band	source
120.497	17.841836746051907	0.2	R	manual
548.497	15.478660534337164	0.26	H	manual
729.497	14.515825125545264	0.27	K	manual
1132.497	14.275825125545262	0.16	K	manual
61804.497	20.41367554308474	0.1	J	manual
61804.497	19.708660534337163	0.15	H	manual
61804.497	18.905825125545263	0.2	K	manual
66610.497	20.50367554308474	0.07	J	manual
66610.497	19.56866053433716	0.06	H	manual
66610.497	18.845825125545264	0.1	K	manual
