time_sec	flux	flux_err	band_init	band_norm	source
570	2.5932926360082707e-12	4.317466195341953e-13	v_swift	R	18192
494	2.8853367987766957e-12	3.344847794487098e-13	b_swift	R	18192
469.5	2.7344617647966256e-12	3.1386367224996085e-13	u_swift	R	18192
532	1.045053648950893e-12	1.916290423389464e-13	uvw1_swift	R	18192
1219.5	1.3678257417177135e-13	3.788533543603558e-14	uvw2_swift	R	18192
61200	1.185452723901732e-14	1.1328250101927866e-15	g	R	18195
61200	1.5372765100561842e-14	1.4162629588181743e-15	r	R	18195
61200	1.6059952612972697e-14	1.5017470086162805e-15	i	R	18195
61200	1.73915144843215e-14	3.2502480787545798e-15	z	R	18195
8100	3.902977238465956e-13	1.4379557330742034e-13	r'	R	18199
13980	2.245928977531203e-13	6.206082343421416e-14	r'	R	18199
23880	1.292397230094257e-13	2.3809868452460863e-14	r'	R	18199
