Time	Mag	MagErr	Band	GCN
162	>16	?	White	8182
163.	18.7	0.09	white	8192
419.	16.6	0.07	v	8192
3366.	19.49	0.15	b	8192
3251.	>20.7	?	u	8192
3136.5	>20.3	?	uvw1	8192
5318.	>19.9	?	uvm2	8192
3587.	>20.5	?	uvw2	8192
3420.	>17.1	?	g'	8202
3420.	>17.6	?	Rc	8202
3420.	>17.6	?	Ic	8202
112	16.2	0.2	Unfiltered	8207
542.	>21.3	?	white	8208
740.	>18.1	?	uvw2	8208
2573.	>19.2	?	uvm2	8208
738.	>18.8	?	uvw1	8208
762.5	>19.2	?	u	8208
782.5	>18.9	?	b	8208
735.	>20.6	?	v	8208
