56.83225225	1.238656017	0.349555799	0.486986039	0.64334		1.0924
58.78881107	1.22729995	0.4877786	0.809510978	0.64334		1.0924
88.79663064	3.198532121	0.562499888	0.682531093	0.64334		1.0924
92.57905085	3.763766882	0.485662967	0.557615694	0.64334		1.0924
105.4056784	4.841174271	0.302273206	0.322403429	0.64334		1.0924
105.6862279	4.29487686	0.305080622	0.328408677	0.64334		1.0924
108.5158971	5.069331785	0.446046249	0.489079986	0.64334		1.0924
120.3145039	6.265427609	0.336847174	0.355985991	0.64334		1.0924
121.289537	6.207985824	0.598142701	0.661918939	0.64334		1.0924
134.3474378	8.259442166	0.444051056	0.469280931	0.64334		1.0924
136.0890797	7.602400004	0.342164364	0.358290074	0.64334		1.0924
140.4212662	8.543242156	0.533422895	0.56894679	0.64334		1.0924
156.2020122	9.930033566	0.35917901	0.372658429	0.64334		1.0924
156.297966	9.930033566	0.533866792	0.564199774	0.64334		1.0924
186.8023345	14.44184623	0.901719895	0.961770942	0.64334		1.0924
188.3478483	13.21145703	0.360048882	0.370136119	0.64334		1.0924
202.5789613	16.32866641	1.01952916	1.087425847	0.64334		1.0924
219.8296645	20.06202265	3.220757387	3.836701498	0.64334		1.0924
220.3119505	16.78613519	0.306381496	0.312077553	0.64334		1.0924
233.1739391	18.34943585	0.825860656	0.864782269	0.64334		1.0924
247.992635	16.94145539	0.612788983	0.635785982	0.64334		1.0924
252.2344597	16.96112741	1.492395364	1.636378977	0.64334		1.0924
252.4925887	16.4797537	0.44911904	0.461701693	0.64334		1.0924
278.5849661	14.04826583	0.632276116	0.662074371	0.64334		1.0924
284.4188891	13.70726208	0.373560946	0.384026741	0.64334		1.0924
293.4027045	13.45707635	0.36674269	0.377017463	0.64334		1.0924
293.5284663	13.29299118	0.598283157	0.626479373	0.64334		1.0924
313.7876362	14.09128882	0.396645784	0.408134063	0.64334		1.0924
316.574213	13.33370113	0.363380373	0.373560946	0.64334		1.0924
323.993504	13.41598971	0.485269447	0.50348084	0.64334		1.0924
339.7666017	12.97032076	0.353477249	0.363380373	0.64334		1.0924
348.5307898	11.82907312	0.322375083	0.331406839	0.64334		1.0924
371.3123432	11.15893419	0.599935978	0.634022846	0.64334		1.0924
371.368482	10.05482964	1.216407983	1.383818912	0.64334		1.0924
380.6732499	10.49423334	0.379586666	0.393831952	0.64334		1.0924
387.085025	10.6893357	0.386643709	0.401153835	0.64334		1.0924
408.267749	10.39802163	0.357628531	0.370366894	0.64334		1.0924
412.6680635	9.659412583	0.349390384	0.362502452	0.64334		1.0924
413.2416469	10.20823635	0.63738179	0.679828945	0.64334		1.0924
418.6300835	9.629920826	0.517731879	0.547148115	0.64334		1.0924
434.4024829	9.056298247	0.32757515	0.339868526	0.64334		1.0924
444.5161949	10.22008991	1.236400755	1.406563235	0.64334		1.0924
444.8031026	8.41299666	0.378647223	0.396492317	0.64334		1.0924
465.9470668	8.464917241	0.601293657	0.647271705	0.64334		1.0924
476.6486689	7.743739173	0.348525675	0.364951184	0.64334		1.0924
486.4987089	8.49084116	0.382150803	0.400161016	0.64334		1.0924
494.1163483	7.936384797	0.216288519	0.222348123	0.64334		1.0924
498.973778	7.672744145	0.365548819	0.383835717	0.64334		1.0924
523.9576305	6.440961697	0.175534088	0.180451903	0.64334		1.0924
590.5529844	6.500559182	0.281127287	0.293834645	0.64334		1.0924
603.0121999	5.983436915	0.425025144	0.457524782	0.64334		1.0924
638.3377988	6.521908725	1.047027315	1.247262921	0.64334		1.0924
681.0937848	5.76701016	0.299989482	0.316450676	0.64334		1.0924
683.7720496	5.661750362	0.254820742	0.266830074	0.64334		1.0924
696.6579198	5.983436915	0.425025144	0.457524782	0.64334		1.0924
733.5175873	5.928580436	0.318737313	0.336847174	0.64334		1.0924
789.392201	6.601197348	0.297102822	0.311104846	0.64334		1.0924
827.1048045	6.038800975	0.271790815	0.284599922	0.64334		1.0924
829.8882968	6.560708115	0.27794455	0.2902406	0.64334		1.0924
907.5904747	7.463640566	0.335919161	0.351750543	0.64334		1.0924
971.6622337	8.108690357	0.364951184	0.382150803	0.64334		1.0924
