time_sec	flux	flux_err	band	source
52986.74	1.07710035648613e-14	1.1054587405423303e-15	g	manual
52986.74	1.800723500591495e-14	1.6599302154506304e-15	r	manual
52986.74	1.9643696568349117e-14	1.895131508510334e-15	i	manual
52986.74	3.354538824184859e-14	6.459172273778051e-15	z	manual
98.63	1.4324432125367246e-11	9.955796769157952e-13	V	manual
8171.24	7.799691292723663e-14	4.123247764403618e-15	V	manual
8303.56	7.517568843234232e-14	3.974105866924858e-15	V	manual
8477.08	7.799691292723663e-14	4.123247764403618e-15	V	manual
8842.95	7.179222510194442e-14	3.235556090113082e-15	V	manual
9051.58	7.312694221808304e-14	3.2957095689552296e-15	V	manual
10593.96	8.528667016071992e-14	3.15587906066636e-15	Rc	manual
10683.23	8.607581800357707e-18	3.185080050086509e-19	Rc	manual
14012.49	6.900509508161798e-14	2.553408806288084e-15	Rc	manual
14177.94	6.837245256722996e-14	2.529999013640745e-15	Rc	manual
17433.78	6.010092533754661e-14	2.7755369776424342e-15	Rc	manual
17529.76	6.235641785466139e-14	2.8796984834576698e-15	Rc	manual
17672.97	6.235641785466139e-14	2.8796984834576698e-15	Rc	manual
17805.18	6.121828496290833e-14	2.8271380626523302e-15	Rc	manual
19138.44	5.954991674205639e-14	2.75009070167925e-15	Rc	manual
19269.76	3.8732668056496144e-14	1.4684444232487693e-15	V	manual
104737.64	1.3393101452585929e-14	3.7295006011396606e-16	Rc	manual
22049.7	4.440867971010126e-14	7.92573050033283e-15	I	manual
22298.22	4.635116482506156e-14	2.561460028058321e-15	R	manual
22543.82	3.565146772545964e-14	2.176714737774983e-15	V	manual
122365.13	1.081584992571556e-14	7.969412738244289e-16	R	manual
2104081.33	1.3491512889863297e-15	2.2367056652738094e-16	R	manual
9960807.24	1.2079825275541773e-15	2.3364453508565546e-16	R	manual
30743.42	3.072182651823201e-14	1.9841263041926632e-15	r	manual
35692.97	2.8803617326862414e-14	1.860241439753308e-15	r	manual
53056.62	2.286196033529268e-14	4.461793032838397e-15	J	manual
53056.62	8.042186245623997e-15	3.0999890221402217e-15	K	manual
53057.43	1.4068771292386104e-14	1.2167338102286942e-15	g	manual
53057.43	2.3304888660667748e-14	1.2908988274618625e-15	r	manual
53057.43	2.8133464522190875e-14	2.468013106162931e-15	i	manual
53057.43	3.1741892946880314e-14	3.933820446918227e-15	z	manual
136940.05	8.853468917736854e-15	3.386748465833375e-15	J	manual
136940.05	3.6088940027074205e-15	1.5364045422644817e-15	K	manual
136940.1	6.922391694314188e-15	7.104647545472975e-16	g	manual
136940.1	9.450331269575038e-15	6.103364604370321e-16	r	manual
136940.1	1.1097450513453931e-14	1.267250118016303e-15	i	manual
136940.1	1.0905179603287696e-14	2.09979485782944e-15	z	manual
800242.72	1.195017118428304e-15	3.2956058572175366e-16	K	manual
