time_sec	flux	flux_err	band_init	band_norm	source
33832.8	1.556595459524719e-13	8.92286354239485e-15	B	R	astro-ph0403080
34404	2.303802885030152e-13	1.071423416800754e-14	V	R	astro-ph0403080
34922.4	4.07096938753051e-13	1.1248504110915423e-14	R	R	astro-ph0403080
35527.2	4.529795729009118e-13	1.7153990066845475e-14	I	R	astro-ph0403080
93328.8	7.139993832384453e-14	1.7098061097018582e-14	R	R	astro-ph0403080
97732.8	7.685954986093467e-14	5.6632209204486634e-15	R	R	astro-ph0403080
96402	4.554548360506719e-14	1.2927138092524635e-15	V	R	astro-ph0403080
96661.2	4.512792010149043e-14	1.2808621378113578e-15	V	R	astro-ph0403080
101672	2.7050528795895845e-14	1.078401346513979e-15	B	R	astro-ph0403080
101759	4.6392237364881326e-14	9.060610482166172e-16	V	R	astro-ph0403080
101932	8.048182884972582e-14	1.482530074930214e-15	R	R	astro-ph0403080
102018	8.473807969762644e-14	1.7285624291345016e-15	I	R	astro-ph0403080
102784	8.319143543860809e-14	7.696817498199286e-15	I	R	astro-ph0403080
105676	7.61548972722923e-14	2.1042375746120777e-15	R	R	astro-ph0403080
107190	4.115715229014663e-14	4.556691594098172e-15	V	R	astro-ph0403080
119280	5.993739126282053e-14	7.17656906900555e-15	R	R	astro-ph0403080
182917	2.3251197106684704e-14	1.7198438325609599e-15	V	R	astro-ph0403080
184472	3.996665822305412e-14	1.8405326288238465e-15	R	R	astro-ph0403080
186460	4.0558194908918e-14	3.0094991602753064e-15	I	R	astro-ph0403080
189605	4.6037590536482873e-14	2.0691279586147478e-15	J	R	astro-ph0403080
190616	6.64919633185609e-14	5.3903326797207516e-15	K	R	astro-ph0403080
194207	2.4346992266768004e-14	4.755075975458103e-16	V	R	astro-ph0403080
194380	2.502910486059675e-14	7.103990763844178e-16	V	R	astro-ph0403080
202415	2.220472085300698e-14	6.302348115606515e-16	V	R	astro-ph0403080
202588	2.3038028850301517e-14	8.618202126208468e-16	V	R	astro-ph0403080
208049	3.2336859272137015e-14	2.0848343631995315e-15	R	R	astro-ph0403080
206719	5.530560615786667e-14	9.563278099498419e-15	K	R	astro-ph0403080
210596	2.025094610281452e-14	7.575593723537029e-16	V	R	astro-ph0403080
210607	3.602534381173783e-14	2.135684626890285e-15	H	R	astro-ph0403080
210769	3.4490368672430075e-14	6.353360700560505e-16	R	R	astro-ph0403080
211028	3.767719977885397e-14	1.0921621377499226e-15	I	R	astro-ph0403080
213026	3.7248825711121833e-14	1.4066938216604985e-15	J	R	astro-ph0403080
271022	2.0216121387070272e-14	2.606763025665463e-15	R	R	astro-ph0403080
280778	1.1440508228411041e-14	9.51240714644594e-16	V	R	astro-ph0403080
282461	1.7770425902221216e-14	2.45507506671659e-15	R	R	astro-ph0403080
284189	2.03272495073163e-14	1.6943775166289161e-15	I	R	astro-ph0403080
367798	1.4645285306034833e-14	1.2139925626195396e-15	R	R	astro-ph0403080
387577	2.3483842370539867e-14	4.477192437526037e-15	K	R	astro-ph0403080
392502	1.4880178269774985e-14	1.22910986983403e-15	H	R	astro-ph0403080
898385	2.453001629071762e-15	2.937087391779189e-16	R	R	astro-ph0403080
1.03E+07	1.0825434030633639e-16	2.9920028869540317e-17	V	R	astro-ph0403080
