Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          279.9            -9.0            -9.0    -9.000    60.000 RC   18.460   0.1300  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
          562.4            -9.0            -9.0    -9.000    60.000 RC   18.990   0.1900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
          850.7            -9.0            -9.0    -9.000    60.000 RC   19.280   0.2200  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         1742.4            -9.0            -9.0    -9.000   120.000 RC   19.370   0.1500  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         2400.9            -9.0            -9.0    -9.000   120.000 RC   19.540   0.1600  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         3069.9            -9.0            -9.0    -9.000   120.000 RC   19.800   0.1900  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
         7598.4            -9.0            -9.0    -9.000   900.000 RC   20.680   0.1400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        20710.0            -9.0            -9.0    -9.000   900.000 RC   21.620   0.2400  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        23190.0            -9.0            -9.0    -9.000   900.000 RC   21.660   0.2800  -9.0000  -9.0000  -9.0000 P60 cenko09 0 NNN  0.000  0.000 0 nnn
        93200.0            -9.0            -9.0    -9.000  3420.000 RC   22.300 100.0000  -9.0000  -9.0000  -9.0000 P60 cenko09 1 NNN  0.000  0.000 0 nnn
