time_sec	mag	mag_err	band	source
7138.6	19.440033194125174	0.031251	r	nissim
7224.8	19.417586194125175	0.030479	r	nissim
7317.9	19.399779194125173	0.029316	r	nissim
7414.9	19.476552194125173	0.030602	r	nissim
7532.0	19.468891194125174	0.03201	r	nissim
7620.5	19.425614194125174	0.03073	r	nissim
7713.0	19.420678194125173	0.029574	r	nissim
7819.5	19.465297194125174	0.02939	r	nissim
7918.9	19.539536194125173	0.032434	r	nissim
8411.9	19.642860194125173	0.045449	r	nissim
8504.8	19.621050194125175	0.03452	r	nissim
8593.0	19.595337194125175	0.036034	r	nissim
8691.9	19.556067194125173	0.034501	r	nissim
8779.2	19.608028194125176	0.036306	r	nissim
8889.4	19.633061194125172	0.033878	r	nissim
9006.2	19.693617194125174	0.03933	r	nissim
9104.8	19.692578194125176	0.039825	r	nissim
9192.5	19.815484194125172	0.044276	r	nissim
9291.4	19.744522194125175	0.049989	r	nissim
9387.5	19.781814194125175	0.041154	r	nissim
9504.3	19.807588194125174	0.046154	r	nissim
9592.8	19.738771194125174	0.041881	r	nissim
9685.4	19.735518194125174	0.040268	r	nissim
4923.4	19.024757194125176	0.008927	r	nissim
161.4	17.48138901952934	0.007936	i	nissim
254.10000000000002	17.05828001952934	0.006352	i	nissim
342.4	17.166468019529344	0.006937	i	nissim
434.4	17.545018019529344	0.008491	i	nissim
540.7	17.808884019529344	0.010208	i	nissim
646.4	17.996024019529344	0.011343	i	nissim
744.6	18.181258019529345	0.013048	i	nissim
866.2	18.279507019529344	0.014091	i	nissim
961.8	18.370524019529345	0.015403	i	nissim
1053.9	18.411819019529343	0.015804	i	nissim
1152.4	18.496325019529344	0.016667	i	nissim
1268.9	18.513433019529344	0.017126	i	nissim
1356.5	18.523594019529344	0.017621	i	nissim
1451.5	18.538724019529344	0.017629	i	nissim
1540.0	18.561840019529342	0.017631	i	nissim
1639.9	18.493295019529345	0.016704	i	nissim
1752.5	18.456472019529343	0.016599	i	nissim
1844.5	18.470660019529344	0.016801	i	nissim
1950.1	18.424373019529344	0.016073	i	nissim
2050.9	18.456242019529345	0.01637	i	nissim
2139.0	18.343922019529344	0.015272	i	nissim
2249.5	18.512657019529343	0.017426	i	nissim
2345.8	18.496743019529344	0.016847	i	nissim
2443.7	18.528432019529344	0.017946	i	nissim
2531.1	18.567618019529345	0.017943	i	nissim
2623.9	18.548228019529343	0.017943	i	nissim
2721.6	18.602880019529344	0.018145	i	nissim
2820.7	18.620442019529342	0.018061	i	nissim
2908.1	18.61909001952934	0.018036	i	nissim
2999.7	18.715716019529342	0.019598	i	nissim
3087.4	18.696606019529344	0.019058	i	nissim
3203.9	18.684099019529345	0.019135	i	nissim
3315.7	18.736890019529344	0.019995	i	nissim
3417.1	18.736337019529344	0.020095	i	nissim
3506.3	18.769225019529344	0.020247	i	nissim
3631.3	18.76581501952934	0.020039	i	nissim
3719.7	18.807546019529344	0.021024	i	nissim
3811.7	18.751078019529345	0.021494	i	nissim
3909.2	18.818529019529343	0.021135	i	nissim
4008.9	18.807192019529342	0.020887	i	nissim
4096.4	18.810448019529343	0.021184	i	nissim
4188.9	18.841624019529345	0.02169	i	nissim
4286.0	18.848420019529343	0.022314	i	nissim
4379.2	18.863019019529343	0.022444	i	nissim
4468.9	18.867950019529342	0.022664	i	nissim
4579.1	18.859492019529345	0.022504	i	nissim
4666.6	18.866737019529342	0.023534	i	nissim
4767.3	18.884050019529344	0.024219	i	nissim
4875.7	18.88877601952934	0.023488	i	nissim
4967.6	18.869732019529344	0.023075	i	nissim
5075.5	18.898148019529344	0.023267	i	nissim
5192.8	18.902665019529344	0.023048	i	nissim
5291.3	18.913407019529345	0.02341	i	nissim
5383.5	18.920253019529344	0.023818	i	nissim
5479.7	18.902152019529343	0.024171	i	nissim
5579.6	18.87303001952934	0.023103	i	nissim
5667.0	18.930608019529345	0.024177	i	nissim
5777.4	18.905060019529344	0.022393	i	nissim
5873.9	18.950337019529343	0.023359	i	nissim
5989.2	18.968350019529343	0.025901	i	nissim
6076.7	18.987394019529344	0.025669	i	nissim
6168.6	18.956069019529345	0.024644	i	nissim
6256.1	19.040639019529344	0.026493	i	nissim
6354.9	19.033750019529343	0.025672	i	nissim
6466.0	19.027805019529342	0.033067	i	nissim
6576.0	19.000034019529345	0.025194	i	nissim
6664.7	19.026606019529343	0.024928	i	nissim
6763.8	19.059271019529344	0.025627	i	nissim
6852.3	19.012956019529344	0.025034	i	nissim
6944.3	19.025939019529343	0.025596	i	nissim
7040.3	19.017230019529343	0.024957	i	nissim
7138.6	19.06021901952934	0.026091	i	nissim
7224.8	19.082701019529342	0.026663	i	nissim
7318.0	19.07474501952934	0.026135	i	nissim
7414.9	19.167079019529343	0.028548	i	nissim
7532.9	19.16097101952934	0.028747	i	nissim
7620.5	19.106888019529343	0.027122	i	nissim
7713.0	19.114288019529344	0.027121	i	nissim
7819.5	19.153304019529344	0.029077	i	nissim
7918.9	19.066930019529345	0.026107	i	nissim
8412.9	19.244148019529344	0.036042	i	nissim
8504.8	19.223382019529343	0.030885	i	nissim
8593.0	19.20773201952934	0.029967	i	nissim
8691.9	19.311098019529343	0.032169	i	nissim
8779.2	19.259488019529343	0.030633	i	nissim
8889.4	19.253279019529344	0.031781	i	nissim
9006.2	19.195101019529343	0.030597	i	nissim
9104.8	19.355424019529345	0.033112	i	nissim
9192.5	19.350976019529345	0.033887	i	nissim
9291.4	19.336759019529342	0.04115	i	nissim
9387.6	19.39519401952934	0.03514	i	nissim
9504.3	19.380581019529345	0.035175	i	nissim
9592.8	19.420573019529343	0.036251	i	nissim
9685.4	19.386744019529342	0.035882	i	nissim
4923.4	18.650884019529343	0.006187	i	nissim
