time_sec	flux	flux_err	band	source
161.4	1.2632517926145437e-12	1.0262109315946786e-14	r	nissim
254.1	1.7100386375688112e-12	1.1278895659370295e-14	r	nissim
342.4	1.6136090582607035e-12	1.1006937591699589e-14	r	nissim
434.4	1.227017405121432e-12	1.0074495884297706e-14	r	nissim
540.7	9.3915207674275e-13	9.484227341415559e-15	r	nissim
646.4	7.557308014535523e-13	8.502713600145132e-15	r	nissim
744.6	6.409673728464524e-13	8.93762576916771e-15	r	nissim
866.2	5.903336279259552e-13	9.234148785283055e-15	r	nissim
961.8	5.390813697507861e-13	9.124752902670893e-15	r	nissim
1053.9	4.936236092992095e-13	8.672417605499332e-15	r	nissim
1152.4	4.941294325745777e-13	8.281810666267548e-15	r	nissim
1268.9	4.5453855104742843e-13	8.76195541197743e-15	r	nissim
1356.5	4.594868884246095e-13	9.197075790755428e-15	r	nissim
1451.5	4.564999383249138e-13	8.260303515584329e-15	r	nissim
1540.0	4.743633453732837e-13	7.963580241368239e-15	r	nissim
1639.0	4.909263275399836e-13	8.678650872790916e-15	r	nissim
1752.5	5.03019849789833e-13	9.241078558625648e-15	r	nissim
1844.4	5.008369051186444e-13	8.721002754500192e-15	r	nissim
1950.1	5.004910587059924e-13	8.687879747049771e-15	r	nissim
2050.9	5.189858572890878e-13	9.014164978490411e-15	r	nissim
2138.9	5.276431728488642e-13	9.146615012138365e-15	r	nissim
2249.5	5.004924416158039e-13	8.813767226288606e-15	r	nissim
2345.6	4.875436711519665e-13	8.580814490412645e-15	r	nissim
2443.7	4.564637808865478e-13	9.623852797527767e-15	r	nissim
2531.1	4.78246194774965e-13	9.261562182758913e-15	r	nissim
2625.4	4.527285920386747e-13	8.798165119011488e-15	r	nissim
2721.6	4.505758630035109e-13	8.196954649614086e-15	r	nissim
2820.7	4.4366699606540647e-13	8.668518070763276e-15	r	nissim
2908.1	4.3202046815529877e-13	8.756047196117268e-15	r	nissim
2999.7	4.360002348454179e-13	8.156364900924344e-15	r	nissim
3087.4	4.187861623805283e-13	7.60671241355307e-15	r	nissim
3203.9	4.098558357574632e-13	8.371582402020874e-15	r	nissim
3315.7	3.7855407292912856e-13	8.601169893160994e-15	r	nissim
3417.1	3.965832095482455e-13	8.207960878486577e-15	r	nissim
3506.3	3.904227563378443e-13	8.361341037308736e-15	r	nissim
3631.3	3.7636768105255164e-13	8.398597849673693e-15	r	nissim
3719.7	3.717398532814434e-13	8.565591386898395e-15	r	nissim
3811.7	3.6945599937066705e-13	9.04076109227321e-15	r	nissim
3908.9	3.7018185144559814e-13	8.356165269300403e-15	r	nissim
4008.9	3.814685365068154e-13	8.813251534289672e-15	r	nissim
4096.4	3.6523797243668346e-13	8.737082310724456e-15	r	nissim
4188.9	3.7114731510451397e-13	8.467675743253035e-15	r	nissim
4286.0	3.465305462698937e-13	8.654998765804281e-15	r	nissim
4378.3	3.5057611437154807e-13	8.57876147657505e-15	r	nissim
4468.9	3.4826796094480904e-13	8.97923766077226e-15	r	nissim
4579.1	3.444183827975246e-13	8.262158052888372e-15	r	nissim
4666.5	3.50304666894255e-13	8.315768636144995e-15	r	nissim
4768.2	3.3654715468509504e-13	9.000462853282458e-15	r	nissim
4875.7	3.601461058093384e-13	8.93479661835554e-15	r	nissim
4967.6	3.336610584884744e-13	8.340011030558296e-15	r	nissim
5075.5	3.3451340284517233e-13	8.527409457098518e-15	r	nissim
5192.8	3.3705061444398063e-13	8.476179047832771e-15	r	nissim
5291.3	3.4119442253694115e-13	8.510429309862298e-15	r	nissim
5383.5	3.3363432331195044e-13	8.426771598064164e-15	r	nissim
5479.7	3.4332380982462933e-13	8.52692537418261e-15	r	nissim
5579.6	3.4104581386694373e-13	8.946391428616368e-15	r	nissim
5667.0	3.135421436210154e-13	8.912668213036219e-15	r	nissim
5777.4	3.3635192935817254e-13	7.865509275116632e-15	r	nissim
5873.8	3.3172875837197523e-13	7.710438003920917e-15	r	nissim
5989.2	3.26401633237443e-13	9.132000320250778e-15	r	nissim
6076.7	3.2915580838885327e-13	8.911164318717222e-15	r	nissim
6168.6	3.3298964098374736e-13	8.1961716456201e-15	r	nissim
6256.1	3.303539646171784e-13	7.724944634963852e-15	r	nissim
6354.9	3.039243686472764e-13	8.096989029100433e-15	r	nissim
6466.0	3.183598733034016e-13	1.070299162730954e-14	r	nissim
6576.0	3.049377020343974e-13	7.767577940482285e-15	r	nissim
6664.7	3.0882092765461294e-13	8.016148557277128e-15	r	nissim
6763.8	3.1187770030170314e-13	8.194153017909375e-15	r	nissim
6852.3	3.0585861893427375e-13	7.836878995464739e-15	r	nissim
6944.3	2.943434142541332e-13	7.620051663979294e-15	r	nissim
7040.3	2.9936755004575304e-13	7.777096347215136e-15	r	nissim
7138.6	2.871369766099523e-13	8.275388194732663e-15	r	nissim
7224.8	2.931351669685771e-13	8.240103022796643e-15	r	nissim
7317.9	2.979824751198952e-13	8.057623597121533e-15	r	nissim
7414.9	2.7763967234181287e-13	7.835931393269756e-15	r	nissim
7532.0	2.796056372723901e-13	8.253549063786302e-15	r	nissim
7620.5	2.909757010395174e-13	8.246577202675496e-15	r	nissim
7713.0	2.9230155328429085e-13	7.973366027764076e-15	r	nissim
7819.5	2.805327203936866e-13	7.604864066938867e-15	r	nissim
7918.9	2.6199193543816587e-13	7.83580709386721e-15	r	nissim
8411.9	2.3820908624950414e-13	9.977531789624377e-15	r	nissim
8504.8	2.4304255561826504e-13	7.735485425371489e-15	r	nissim
8593.0	2.4886712069817325e-13	8.267548543589046e-15	r	nissim
8691.9	2.580331613039939e-13	8.208091199459171e-15	r	nissim
8779.2	2.4597508719555287e-13	8.23303578399561e-15	r	nissim
8889.4	2.403687047282868e-13	7.508404866582954e-15	r	nissim
9006.2	2.273293568207551e-13	8.24154553650502e-15	r	nissim
9104.8	2.2754700476394217e-13	8.35309410732668e-15	r	nissim
9192.5	2.0319299100430828e-13	8.291474577638234e-15	r	nissim
9291.4	2.1691696691456096e-13	9.992232917321168e-15	r	nissim
9387.5	2.095929755007179e-13	7.95037017625954e-15	r	nissim
9504.3	2.046760953243845e-13	8.705804519193263e-15	r	nissim
9592.8	2.180689955612682e-13	8.417796744746088e-15	r	nissim
9685.4	2.1872333700659614e-13	8.11835636209213e-15	r	nissim
4923.4	4.209199626555331e-13	3.5151335758253857e-15	r	nissim
161.4	1.607897576936148e-12	2.1344844363186985e-14	i	nissim
254.1	2.3741162506229997e-12	2.9750122576994515e-14	i	nissim
342.4	2.1489523253094013e-12	2.7488240947395438e-14	i	nissim
434.4	1.5163755761180928e-12	2.0566864372094766e-14	i	nissim
540.7	1.18921500618021e-12	1.7282344863138982e-14	i	nissim
646.4	1.0009315546874618e-12	1.524393758678374e-14	i	nissim
744.6	8.439384633335028e-13	1.3795836159864171e-14	i	nissim
866.2	7.709233159222063e-13	1.3156286269570654e-14	i	nissim
961.8	7.089316745370662e-13	1.276198194481867e-14	i	nissim
1053.9	6.824744241234958e-13	1.2485313608658976e-14	i	nissim
1152.4	6.313700559803346e-13	1.1953567465057561e-14	i	nissim
1268.9	6.214994959255821e-13	1.198071161065154e-14	i	nissim
1356.5	6.157102460230196e-13	1.2099880306869503e-14	i	nissim
1451.5	6.071896788858714e-13	1.193612998863224e-14	i	nissim
1540.0	5.943988776830678e-13	1.1685592907850979e-14	i	nissim
1639.9	6.331345022186942e-13	1.2004474070128035e-14	i	nissim
1752.5	6.549756895019336e-13	1.2367249639144108e-14	i	nissim
1844.5	6.464723889305735e-13	1.2304276603934182e-14	i	nissim
1950.1	6.746286499358306e-13	1.2475183449336237e-14	i	nissim
2050.9	6.551144528268954e-13	1.2258261719365417e-14	i	nissim
2139.0	7.265159959323412e-13	1.3009560569978262e-14	i	nissim
2249.5	6.219438543224428e-13	1.2130296845600696e-14	i	nissim
2345.8	6.311270302005952e-13	1.2033959002816349e-14	i	nissim
2443.7	6.129727677300626e-13	1.2198053541334992e-14	i	nissim
2531.1	5.912440466023065e-13	1.1764298800874821e-14	i	nissim
2623.9	6.018978343745646e-13	1.1976282910371072e-14	i	nissim
2721.6	5.723503869085736e-13	1.147695717447162e-14	i	nissim
2820.7	5.631669770373147e-13	1.1256521364694184e-14	i	nissim
2908.1	5.638686907774077e-13	1.125974396335262e-14	i	nissim
2999.7	5.158549244290193e-13	1.092611037945195e-14	i	nissim
3087.4	5.250148417509406e-13	1.0898448142948505e-14	i	nissim
3203.9	5.31097651198822e-13	1.1056584946021934e-14	i	nissim
3315.7	5.05892196927787e-13	1.0873167277085624e-14	i	nissim
3417.1	5.061499295526148e-13	1.091867740517962e-14	i	nissim
3506.3	4.910480386730193e-13	1.065193915891334e-14	i	nissim
3631.3	4.925927104739073e-13	1.0604430413500104e-14	i	nissim
3719.7	4.740188155247433e-13	1.0575581299264545e-14	i	nissim
3811.7	4.993243907082088e-13	1.1328271786598116e-14	i	nissim
3909.2	4.692479464773187e-13	1.051080537124624e-14	i	nissim
4008.9	4.741733926850443e-13	1.0527142238496829e-14	i	nissim
4096.4	4.727535304121388e-13	1.0607874854306864e-14	i	nissim
4188.9	4.593718524745302e-13	1.049430037722396e-14	i	nissim
4286.0	4.565054647191996e-13	1.0659009003427951e-14	i	nissim
4379.2	4.5040829560492993e-13	1.0564145103955806e-14	i	nissim
4468.9	4.483673509096111e-13	1.0596434439397806e-14	i	nissim
4579.1	4.518738202001203e-13	1.0620533528669834e-14	i	nissim
4666.6	4.488685532429975e-13	1.0927268913729881e-14	i	nissim
4767.3	4.417677220073361e-13	1.1003301785527063e-14	i	nissim
4875.7	4.398489714413949e-13	1.069110665925685e-14	i	nissim
4967.6	4.476320569315022e-13	1.0729017845343888e-14	i	nissim
