time_sec	flux	flux_err	band_init	band_norm	source
47783.5	1.0689735418291963e-13	2.97976070036051e-15	g'	R	16977
47783.5	1.7048819999314954e-13	1.617920342393131e-15	r'	R	16977
47783.5	1.6378326630943582e-13	3.675463165527283e-15	i'	R	16977
47783.5	1.51104097111072e-13	5.158899816167231e-15	z'	R	16977
47783.5	6.31963737612469e-14	7.007110181300896e-15	J	R	16977
47783.5	3.7269230442514006e-14	3.670089546990546e-15	H	R	16977
34398	6.618133131263187e-13	1.1897643440900314e-13	u	R	16979
51192	1.4543202245045823e-13	2.689780508778013e-15	r	R	16980
51192	1.4332138889694168e-13	3.1955388813675867e-15	i	R	16980
51192	1.6181666318877723e-13	1.5423353678155092e-14	z	R	16980
36720	2.77775747860726e-13	2.559197470916122e-14	r'	R	16985
38160	2.3673884690632967e-13	4.371434296753744e-14	i'	R	16985
53640	1.3622898722904934e-13	2.515497877797477e-14	i'	R	16985
56880	1.4712765924149294e-13	8.137531785867473e-15	r'	R	16989
141480	6.363474754975131e-14	2.9340984728776e-15	r'	R	16989
31108	7.52896883133708e-13	1.2861046693256988e-13	u	R	16990
71072.5	1.573024544863323e-13	1.9916656969172355e-14	u	R	16990
116587	9.0518114552596e-14	1.5462379031256763e-14	u	R	16990
150354	5.2803175812593927e-14	1.9473087773330517e-15	r	R	16991
150354	6.029912472598605e-14	1.8302324315684382e-15	i	R	16991
150354	5.16444006153074e-14	1.1485971031539514e-14	z	R	16991
28800	7.480325279599954e-14	6.889634191821349e-15	R	R	16993
106272	8.202013569140043e-14	7.5543336707347e-15	R	R	17030
187773	2.8178669504606767e-14	5.7097730220707835e-15	R	R	17035
