time_sec	flux	flux_err	band_init	band_norm	source
220	8.117493021846872e-13	2.0934899302388442e-13	Rc	R	melandri10
608	4.106028164088321e-12	6.051517013444141e-13	Rc	R	melandri10
913	4.982208793999954e-12	4.590046277884516e-13	Rc	R	melandri10
1370	7.201482737007641e-12	6.634635439618596e-13	Rc	R	melandri10
2020	5.217013060547601e-12	5.286753011149257e-13	Rc	R	melandri10
5375	1.1951486464475483e-12	2.201696595513373e-13	Rc	R	melandri10
5755	1.3722142466458516e-12	2.1487597906160207e-13	Rc	R	melandri10
6060	2.277308797932745e-12	2.7271664830157733e-13	Rc	R	melandri10
6520	1.3225799175475708e-12	1.3402598920935477e-13	Rc	R	melandri10
7160	1.0313876432769651e-12	1.3301070549133097e-13	Rc	R	melandri10
7690	7.005222339501929e-13	1.4195312970719298e-13	Rc	R	melandri10
8370	8.500058681779835e-13	1.409311469988031e-13	Rc	R	melandri10
12450	7.403241624320291e-13	6.82051336405541e-14	Rc	R	melandri10
12750	6.814310582690871e-13	6.27793860508159e-14	Rc	R	melandri10
13050	5.363174453781614e-13	5.928731950598056e-14	Rc	R	melandri10
13450	5.667896667723797e-13	5.2217618889137045e-14	Rc	R	melandri10
13750	5.989932438864258e-13	6.621582821565313e-14	Rc	R	melandri10
14050	1.298440113531868e-12	1.79408066006486e-13	Rc	R	melandri10
18850	1.4635983929693673e-12	1.34839478507148e-13	Rc	R	melandri10
19850	1.6497643854176343e-12	2.2795124293338645e-13	Rc	R	melandri10
85400	1.5325756601596386e-13	1.5530628143209157e-14	Rc	R	melandri10
5.18E+06	3.114740887715655e-14	4.30369974673981e-15	Rc	R	melandri10
5.18E+06	2.97455445514628e-14	3.562145467204116e-15	Rc	R	melandri10
5.18E+06	2.663311252346548e-14	3.679950395687456e-15	Rc	R	melandri10
7.87E+06	3.676392944478983e-14	2.1671077001193432e-14	Rc	R	melandri10
50600	2.1213371357500665e-13	1.9550520886258668e-14	r'	R	melandri10
60800	5.736007291306095e-13	5.814383453214635e-14	r'	R	melandri10
72900	2.391165823108116e-13	5.065995923034125e-14	r'	R	melandri10
153600	8.215040232753381e-14	8.327289623430297e-15	r'	R	melandri10
239600	4.271788032393533e-14	3.936935800610021e-15	r'	R	melandri10
1.62E+06	3.720571840224889e-14	7.197250106710786e-15	r'	R	melandri10
290900	2.947283575982026e-14	5.429470413190893e-15	Rc	R	melandri10
375900	3.543414222135218e-14	4.896006261882588e-15	Rc	R	melandri10
56400	2.520124079253973e-13	2.785876215085532e-14	Rc	R	melandri10
70690	1.695984676277935e-13	4.061520295287691e-14	Rc	R	melandri10
69640	8.805240961683818e-13	2.1941886549456549e-13	Ks	R	melandri10
443	4.869351897637779e-12	4.572603466657849e-13	i'	R	melandri10
695	7.370062337263852e-12	5.595622196330002e-13	i'	R	melandri10
1030	1.0173518079501373e-11	7.724108830476565e-13	i'	R	melandri10
1560	9.364210359500193e-12	4.640738688743651e-13	i'	R	melandri10
1660	7.235543539537845e-12	3.585808685294706e-13	i'	R	melandri10
5585	2.086753551027129e-12	3.289615752200438e-13	i'	R	melandri10
5845	2.602981977839167e-12	2.444350842930324e-13	i'	R	melandri10
6180	2.961223322496477e-12	2.2482695794677584e-13	i'	R	melandri10
6690	1.9745637565939027e-12	1.6762314394090986e-13	i'	R	melandri10
7390	1.4436807352756396e-12	1.7486778177280336e-13	i'	R	melandri10
7910	1.956460847260704e-12	2.0142745996230074e-13	i'	R	melandri10
8610	1.8174863641561932e-12	1.7067249654673018e-13	i'	R	melandri10
10650	1.767954814985425e-12	1.6602119719091523e-13	i'	R	melandri10
11650	1.0458542395011741e-12	1.266805093747645e-13	i'	R	melandri10
20350	1.767954814985425e-12	2.463877928058732e-13	i'	R	melandri10
21950	1.6883837407319785e-12	2.5072262892621067e-13	i'	R	melandri10
5.18E+06	5.69470407894882e-14	1.1586051406406938e-14	i'	R	melandri10
7.94E+06	4.824709411103724e-14	4.530681586092003e-15	i'	R	melandri10
52350	3.368768451088703e-13	3.468316134483376e-14	i'	R	melandri10
53350	4.359846120206911e-13	3.310155410689526e-14	i'	R	melandri10
61500	2.602981977839167e-13	6.012507594945504e-14	i'	R	melandri10
69850	3.867863697101943e-13	1.916845522774661e-14	i'	R	melandri10
70650	3.9397726520351966e-13	2.6405145551060948e-14	i'	R	melandri10
149600	1.0751552036718786e-13	7.205905556065804e-15	i'	R	melandri10
