Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             89.4000              15.0000    1.7899994341737873e+46    3.1324358605095187e+45
            167.6000              15.0000    2.3380451599959311e+46    2.7994450053100132e+45
            186.0000               5.0000    2.2534757825105051e+46    1.0377639787214189e+45
            207.0000               5.0000    2.3596788258273729e+46    6.5200337340227488e+44
            228.0000               5.0000    2.5636155430520623e+46    7.0835317242395345e+44
            246.2000              15.0000    2.8109485501082506e+46    3.1067752391907785e+45
            295.0000               5.0000    2.8632079861893752e+46    1.3185560433867124e+45
            317.0000               5.0000    2.9981468234036151e+46    1.1045581409461859e+45
            339.0000               5.0000    2.9164389977407844e+46    8.0584189849744034e+44
            354.2000              15.0000    2.9981468234036151e+46    3.3136744228385577e+45
            432.9000              15.0000    2.8369579371991619e+46    2.8742283872272547e+45
            511.1000              15.0000    2.7851776185150081e+46    3.3348164981837421e+45
            590.5000              15.0000    2.8109485501082506e+46    3.3656731757900101e+45
            609.0000              15.0000    2.8897009238960620e+46    1.0646051939396360e+45
            663.6000              15.0000    2.7851776185150081e+46    2.0521947681130721e+45
            732.7000              15.0000    2.6354385614729595e+46    2.1845958191437127e+45
            802.7000              15.0000    2.6598239746094426e+46    2.4497884840938563e+45
            864.0000              15.0000    2.7596429562462593e+46    1.0166900665545734e+45
            871.8000              15.0000    2.8369579371991619e+46    2.3516414077313899e+45
            971.1000              30.0000    2.7092737950207018e+46    1.2476667265685399e+45
           1099.9000              30.0000    2.5873363859714423e+46    1.4298149674571368e+45
           1204.0000              30.0000    2.7343423971718533e+46    1.2592112448239702e+45
           1403.1000              15.0000    2.2534757825105051e+46    2.2830807531871217e+45
           1471.4000              15.0000    2.4257882922932698e+46    2.2342336485565171e+45
           1540.5000              15.0000    2.3166098328079253e+46    2.3470442251815734e+45
           1559.0000              30.0000    2.4035485312211488e+46    6.6412502131208151e+44
           1640.7000              30.0000    2.4035485312211488e+46    1.3282500426241630e+45
           1769.5000              30.0000    2.0934032530763995e+46    1.3496669936186094e+45
           1918.0000              30.0000    2.1127732751796630e+46    7.7837446213656282e+44
           2268.0000              30.0000    1.8571752782730283e+46    6.8420867742950901e+44
           2622.0000              30.0000    1.6628493048768108e+46    4.5946225578354357e+44
           2890.0000             738.0000    1.5590243299978434e+46    2.8718290281684252e+44
           2967.0000              30.0000    1.4888566755532905e+46    4.1138631425099621e+44
           3312.0000              30.0000    1.3330698060482379e+46    6.1390135033836826e+44
           3659.0000              30.0000    1.1826408907919256e+46    3.2677576366751580e+44
           4579.0000             150.0000    8.9712485537351622e+45    3.3051302048078085e+44
           4688.0000              15.0000    8.9712485537351622e+45    3.3051302048078085e+44
           4699.0000             707.0000    8.9712485537351622e+45    1.6525651024039042e+44
           6006.0000             229.5000    6.5592304146724087e+45    1.2082549287301689e+44
           6786.0000             229.5000    5.5062114611202000e+45    1.0142816635389225e+44
          30383.0000             100.0000    1.2614001448586569e+45    6.9707550083184871e+43
          30605.0000             100.0000    1.1398635753339189e+45    6.2991190852043779e+43
          30828.0000             100.0000    1.1294132431055233e+45    6.2413684134476019e+43
          31050.0000             100.0000    1.1190587201003163e+45    6.1841472030398742e+43
          31271.0000             100.0000    1.1087991279340294e+45    6.1274505998502005e+43
          31494.0000             100.0000    1.1935836914345775e+45    6.5959874262160842e+43
          31717.0000             100.0000    1.1398635753339189e+45    6.2991190852043779e+43
          31940.0000             100.0000    1.2498355586468074e+45    6.9068467413153818e+43
          32163.0000             100.0000    1.1717983335664563e+45    7.5548632671118543e+43
          32385.0000             100.0000    1.3454045031180672e+45    8.6741436379053456e+43
          85843.0000            5761.0000    3.1394449167522525e+44    5.7830714189543130e+42
         116557.0000            2000.0000    1.2383769547099924e+44    2.2811747180083398e+43
