#Time Since Burst(s)	Observed Magnitude 	err	Filter 	
203.6 			21.6			0	RC 	
296.4 			21.5			0	i 	
390.0 			20.5			0	z 	
487.2 			22.4			0	RC 	
581.1 			22.3			0	i 	
1106.3 			21.3			0	z 	
2536.9 			22.8			0	g 	
2695.0 			21.3			0	z	
2700.3 			23.0			0	RC 	
2860.0 			22.8			0	i 	
2865.2 			23.3			0	g 	
9202.4 			23.6			0	i 	
