time_sec	flux	flux_err	band	logF	logT	mag	mag_err
285894.0	5.34873934520571e-14	1.0345379085368375e-14	R	-13.271748565630324	5.456205041002499	21.07	0.21
568634.0	5.398230621020795e-14	4.47475872834233e-15	R	-13.267748565630322	5.754832823646594	21.06	0.09
584927.0	5.744394384756956e-14	1.5873573622027205e-14	r	-13.24075575100045	5.767101668688292	21.2	0.3
309303.0	8.399461317786477e-14	3.8680948839030534e-15	R	-13.075748565630322	5.49038413234436	20.58	0.05
47540.0	2.8070583112954444e-13	1.8097773743711004e-14	R	-12.551748565630323	4.677059177392161	19.27	0.07
553835.0	8.322454593553917e-14	1.992968627960655e-14	R	-13.079748565630323	5.743380397828045	20.59	0.26
109382.0	2.3782167544207134e-13	1.0952092893275633e-14	R	-12.623748565630322	5.038945859987814	19.45	0.05
386523.0	6.029085383661735e-14	7.774189992132368e-15	R	-13.219748565630324	5.587175341658969	20.94	0.14
60911.0	2.8790171305603823e-13	5.3042667053598075e-14	r	-12.540755751000448	4.784695729544384	19.45	0.2
218617.0	9.295043666862917e-14	9.417156753860796e-15	R	-13.031748565630322	5.339683930345284	20.47	0.11
199670.0	1.4330173031388453e-13	1.319857712084014e-14	R	-12.843748565630323	5.30031281793437	20.0	0.1
568634.0	5.061175934892991e-14	4.661515304281922e-15	R	-13.295748565630323	5.754832823646594	21.13	0.1
43621.0	7.109779808079772e-13	9.925029052061154e-14	u	-12.14814384928665	4.639695617444053	19.02	0.12
