33484.8	21.64545165	0.159635	r	nissim
33484.8	21.42733762	0.110805	i	nissim
33484.8	19.29775905	0	z	nissim
24156	18.9	0	r'	18083
24336	16.5	0	i'	18083
4136	18.7	0	v_swift	18084
564	18.5	0	b_swift	18084
423	18.75	0.16	u_swift	18084
4310	19.1	0	uvm2_swift	18084
3931	19.53	0.36	uvw2_swift	18084
1235.5	17.59	0	r'	18085
33480	21.13	0.19	r	18089
33480	21.4	0.13	i	18089
33480	19.57	0	z	18089
119052	22.27	0	r	18095
119052	22.61	0	i	18095
119052	19.11	0	z	18095
1408	18.9	0.2	J	18113
1408	18.1	0.1	H	18113
1408	17.1	0.2	Ks	18113
