time_sec	flux	flux_err	band_init	band_norm	source
24426	3.0975717434427025e-14	3.1459707308542547e-15	r	R	20681
24426	3.655215289412037e-14	4.798613763264856e-15	i	R	20681
24426	4.9867143370988223e-14	9.7892402339988e-15	Z	R	20681
24426	3.198229083060037e-14	1.0469151861971226e-14	Y	R	20681
159840	6.35362200634843e-15	4.70322833223415e-16	r	R	20685
159840	9.097309322950853e-15	1.3488974668612924e-15	i	R	20685
159840	1.9852467351009775e-14	3.744027254220043e-15	Z	R	20685
159840	1.4220326508575542e-14	3.009961855581966e-15	Y	R	20685
140040	8.610361273083934e-15	5.584900314437562e-16	r	R	20683
63033.1	6.888729186321579e-15	2.001132359562787e-15	g'	R	20684
63033.1	2.5034196892095286e-14	2.3187487971657934e-15	r'	R	20684
63033.1	3.9581174150682944e-14	4.2446789507602635e-15	i'	R	20684
63033.1	5.892099484399149e-14	9.063148659099595e-15	z'	R	20684
63033.1	4.7745630044915155e-14	1.0213572821184481e-14	J	R	20684
63033.1	3.3922070927421125e-14	9.998579613781376e-15	H	R	20684
63033.1	2.7105900025767808e-14	1.2486514630431217e-14	K	R	20684
