Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
          60410.4000              60.0000    1.3490091012797428e+45    2.1122216687120811e+44
          60807.8000              60.0000    1.7458819756635905e+45    3.0552318645341422e+44
          60963.4000              60.0000    1.1429174897058975e+45    1.5789989100474733e+44
          61118.9000              60.0000    1.6069963148461665e+45    1.6281081808567474e+44
          61274.4000              60.0000    9.5943349799942852e+44    1.3255064002861372e+44
          61330.8000              30.0000    1.3868033430075131e+45    1.4050224304379680e+44
          61425.8000              30.0000    8.4336364652285396e+44    1.6312099577426986e+44
          61520.9000              30.0000    1.5488696882552042e+45    1.4265617431344472e+44
          61607.3000              30.0000    1.2303109210683611e+45    2.2663165345223560e+44
          61702.3000              30.0000    1.0617319296339428e+45    1.4668369105857303e+44
          61788.7000              30.0000    1.2078552157023441e+45    1.0012282179249510e+44
          61883.8000              30.0000    1.2882936893135364e+45    1.0679061347309865e+44
          62069.3000              60.0000    1.3366413113156031e+45    1.4773106144240479e+44
          62224.8000              60.0000    1.3740890533473432e+45    1.1390245422363448e+44
          62371.7000              60.0000    1.2764825416004179e+45    8.2297873178359936e+43
          62527.2000              60.0000    1.0519979126495724e+45    8.7203332125401499e+43
          62682.7000              60.0000    1.3243869099330966e+45    7.3188327454980938e+43
          62838.2000              60.0000    1.2416948480303250e+45    8.0055027624037163e+43
          62985.1000              60.0000    1.2190313625776694e+45    7.8593858676733128e+43
          63140.6000              60.0000    1.1015770475812480e+45    8.1167198770073697e+43
          63287.5000              60.0000    1.4125859424998533e+45    9.1072783967442701e+43
          63443.0000              60.0000    1.2303109210683611e+45    9.0652661380894247e+43
          63598.6000              60.0000    1.4655980559332548e+45    6.7493286661250403e+43
          63745.4000              60.0000    1.2764825416004179e+45    7.0541034152879961e+43
          63901.0000              60.0000    1.4791590679820182e+45    6.8117794363016577e+43
          64056.5000              60.0000    1.2764825416004179e+45    7.0541034152879961e+43
          76705.4000              60.0000    1.1220568942523331e+45    7.2341683472071652e+43
          76852.3000              60.0000    9.4192186286685883e+44    6.9403369684455549e+43
          77007.8000              60.0000    7.9070571224265316e+44    7.2826689534735537e+43
          77172.0000              60.0000    1.1015770475812480e+45    7.1021298923814486e+43
          77318.9000              60.0000    8.6699157422983777e+44    8.7838165009892613e+43
          77474.4000              60.0000    9.1625187674131207e+44    8.4389918941904449e+43
          77638.6000              60.0000    1.0327967865215402e+45    7.6099281702312624e+43
          77794.1000              60.0000    1.0327967865215402e+45    1.1414892255346895e+44
          77941.0000              60.0000    1.0139461204468541e+45    1.2140425904105932e+44
          78096.5000              60.0000    1.0139461204468541e+45    1.0272668072705018e+44
          78243.4000              60.0000    9.6831102698746486e+44    8.0266269611129943e+43
          78398.9000              60.0000    9.3328627119329876e+44    9.4554729166043903e+43
          78554.4000              60.0000    8.6699157422983777e+44    7.9852877281720565e+43
          78709.9000              60.0000    1.0423531376706489e+45    7.6803419696962618e+43
          78856.8000              60.0000    1.1534927751915063e+45    9.5616552437763910e+43
          79012.3000              60.0000    1.0423531376706489e+45    1.0560470208332359e+44
          79167.8000              60.0000    9.6831102698746486e+44    8.9184744012366617e+43
          79314.7000              60.0000    8.9128146901357268e+44    9.8508071198041470e+43
          79470.2000              60.0000    9.7727069874110397e+44    9.0009960300844840e+43
          79617.1000              60.0000    8.3563164202141193e+44    6.9268068631578400e+43
          79772.6000              60.0000    1.1749378073152180e+45    7.5751042029650345e+43
          79928.2000              60.0000    1.0139461204468541e+45    8.4049102413041074e+43
          80075.0000              60.0000    1.0519979126495724e+45    6.7824813875312277e+43
          80230.6000              60.0000    1.0423531376706489e+45    8.6403847159082930e+43
