z=   5.4000002e-01 0.
TotalEnergy(erg)    1.5403976212747585e+50    1.0351267543531314e+49
TotalEnergy_common(erg)    0.0000000000000000e+00    0.0000000000000000e+00
Energy1(erg)    1.8219207274138690e+49    2.8297546685962582e+48
Energy2(erg)   -4.2187229271775008e+49    6.7511098430697426e+48
Energy3(erg)    6.8267822166073312e+49    1.0675630027925596e+49
Energy4(erg)    1.0973996195911464e+50    6.4398482354711573e+48
T_min_T_max    3.2540259286858300e+03    1.9905269333038479e+07
Interval1    3.2540259286858300e+03    2.8531959234363625e+04
Interval2    2.8531959234363625e+04    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.1266393422317817e+06
Interval4    1.1266393422317817e+06    1.9905269333038479e+07
