T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
50900.	-9.	-9.	-9.	19.16	0.05	RC	CrAO	cano11
51100.	-9.	-9.	-9.	19.13	0.04	RC	CrAO	cano11
51400.	-9.	-9.	-9.	19.2	0.05	RC	CrAO	cano11
51700.	-9.	-9.	-9.	19.17	0.05	RC	CrAO	cano11
51900.	-9.	-9.	-9.	19.16	0.05	RC	CrAO	cano11
52100.	-9.	-9.	-9.	19.17	0.02	RC	LT	cano11
52200.	-9.	-9.	-9.	19.21	0.06	RC	CrAO	cano11
52400.	-9.	-9.	-9.	19.17	0.02	RC	LT	cano11
52400.	-9.	-9.	-9.	19.15	0.06	RC	CrAO	cano11
52700.	-9.	-9.	-9.	19.18	0.02	RC	LT	cano11
52700.	-9.	-9.	-9.	19.15	0.06	RC	CrAO	cano11
53000.	-9.	-9.	-9.	19.18	0.06	RC	CrAO	cano11
53300.	-9.	-9.	-9.	19.14	0.06	RC	CrAO	cano11
53600.	-9.	-9.	-9.	19.24	0.07	RC	CrAO	cano11
53800.	-9.	-9.	-9.	19.32	0.07	RC	CrAO	cano11
54100.	-9.	-9.	-9.	19.23	0.06	RC	CrAO	cano11
54300.	-9.	-9.	-9.	19.26	0.05	RC	CrAO	cano11
54600.	-9.	-9.	-9.	19.37	0.07	RC	CrAO	cano11
54900.	-9.	-9.	-9.	19.28	0.06	RC	CrAO	cano11
55100.	-9.	-9.	-9.	19.34	0.06	RC	CrAO	cano11
55400.	-9.	-9.	-9.	19.28	0.07	RC	CrAO	cano11
55600.	-9.	-9.	-9.	19.31	0.05	RC	CrAO	cano11
55900.	-9.	-9.	-9.	19.36	0.08	RC	CrAO	cano11
56200.	-9.	-9.	-9.	19.39	0.05	RC	CrAO	cano11
56200.	-9.	-9.	-9.	19.25	0.02	RC	LT	cano11
56400.	-9.	-9.	-9.	19.26	0.04	RC	CrAO	cano11
56500.	-9.	-9.	-9.	19.25	0.02	RC	LT	cano11
56700.	-9.	-9.	-9.	19.28	0.04	RC	CrAO	cano11
56800.	-9.	-9.	-9.	19.29	0.02	RC	LT	cano11
56900.	-9.	-9.	-9.	19.38	0.05	RC	CrAO	cano11
57200.	-9.	-9.	-9.	19.29	0.05	RC	CrAO	cano11
57500.	-9.	-9.	-9.	19.39	0.02	RC	LT	cano11
57500.	-9.	-9.	-9.	19.38	0.06	RC	CrAO	cano11
57700.	-9.	-9.	-9.	19.4	0.02	RC	LT	cano11
57700.	-9.	-9.	-9.	19.42	0.07	RC	CrAO	cano11
58000.	-9.	-9.	-9.	19.33	0.07	RC	CrAO	cano11
58100.	-9.	-9.	-9.	19.41	0.02	RC	LT	cano11
58200.	-9.	-9.	-9.	19.2	0.07	RC	CrAO	cano11
58500.	-9.	-9.	-9.	19.25	0.1	RC	CrAO	cano11
58800.	-9.	-9.	-9.	19.38	0.11	RC	CrAO	cano11
59000.	-9.	-9.	-9.	19.47	0.19	RC	CrAO	cano11
63900.	-9.	-9.	-9.	19.42	0.03	RC	LT	cano11
64200.	-9.	-9.	-9.	19.39	0.03	RC	LT	cano11
64500.	-9.	-9.	-9.	19.41	0.03	RC	LT	cano11
126000.	-9.	-9.	-9.	20.38	0.04	RC	MAO	cano11
126000.	-9.	-9.	-9.	20.44	0.12	RC	AZT-11	cano11
127000.	-9.	-9.	-9.	20.42	0.04	RC	MAO	cano11
128000.	-9.	-9.	-9.	20.41	0.04	RC	MAO	cano11
129000.	-9.	-9.	-9.	20.5	0.06	RC	MAO	cano11
135000.	-9.	-9.	-9.	20.43	0.07	RC	HCT	cano11
136000.	-9.	-9.	-9.	20.42	0.06	RC	BTA	cano11
138000.	-9.	-9.	-9.	20.51	0.02	RC	LT	cano11
156000.	-9.	-9.	-9.	20.66	0.02	RC	LT	cano11
220000.	-9.	-9.	-9.	21.26	0.06	RC	LT	cano11
221000.	-9.	-9.	-9.	21.33	0.23	RC	AZT-11	cano11
323000.	-9.	-9.	-9.	21.73	0.1	RC	Z1000	cano11
387000.	-9.	-9.	-9.	21.94	0.07	RC	MAO	cano11
410000.	-9.	-9.	-9.	22.18	0.09	RC	Z1000	cano11
430000.	-9.	-9.	-9.	22.15	0.14	RC	FTN	cano11
452000.	-9.	-9.	-9.	22.13	0.04	RC	LT	cano11
470000.	-9.	-9.	-9.	22.27	0.05	RC	MAO	cano11
499000.	-9.	-9.	-9.	22.23	0.16	RC	Z1000	cano11
760000.	-9.	-9.	-9.	22.66	0.17	RC	Z1000	cano11
948000.	-9.	-9.	-9.	22.73	0.14	RC	FTN	cano11
1.6e6	-9.	-9.	-9.	22.75	0.18	RC	FTN	cano11
1.8e6	-9.	-9.	-9.	22.67	0.13	RC	LT	cano11
2.22e6	-9.	-9.	-9.	22.71	0.05	RC	WHT	cano11
2.03e6	-9.	-9.	-9.	22.75	0.18	RC	FTN	cano11
2.48e6	-9.	-9.	-9.	22.76	0.08	RC	LT	cano11
2.51e6	-9.	-9.	-9.	22.77	0.01	RC	Gemini-N	cano11
2.99e6	-9.	-9.	-9.	22.92	0.08	RC	CrAO	cano11
3.54e6	-9.	-9.	-9.	23.09	0.02	RC	Gemini-N	cano11
4.54e6	-9.	-9.	-9.	23.24	0.08	RC	CrAO	cano11
4.66e6	-9.	-9.	-9.	23.21	0.03	RC	Gemini-N	cano11
5.52e6	-9.	-9.	-9.	23.34	0.08	RC	FTN	cano11
8.47e6	-9.	-9.	-9.	23.34	0.04	RC	INT	cano11
3.07e7	-9.	-9.	-9.	23.45	0.06	RC	WHT	cano11
5010.	-9.	-9.	-9.	16.72	0.01	ii	FTN	cano11
5270.	-9.	-9.	-9.	16.77	0.01	ii	FTN	cano11
5620.	-9.	-9.	-9.	16.82	0.01	ii	FTN	cano11
6050.	-9.	-9.	-9.	16.9	0.01	ii	FTN	cano11
6740.	-9.	-9.	-9.	16.97	0.	ii	FTN	cano11
7340.	-9.	-9.	-9.	17.05	0.01	ii	FTN	cano11
7950.	-9.	-9.	-9.	17.11	0.01	ii	FTN	cano11
8990.	-9.	-9.	-9.	17.18	0.02	ii	FTN	cano11
9240.	-9.	-9.	-9.	17.23	0.01	ii	FTN	cano11
9500.	-9.	-9.	-9.	17.29	0.01	ii	FTN	cano11
10000.	-9.	-9.	-9.	17.32	0.01	ii	FTN	cano11
10700.	-9.	-9.	-9.	17.37	0.01	ii	FTN	cano11
11200.	-9.	-9.	-9.	17.4	0.01	ii	FTN	cano11
11900.	-9.	-9.	-9.	17.47	0.01	ii	FTN	cano11
13000.	-9.	-9.	-9.	17.53	0.03	ii	FTN	cano11
13200.	-9.	-9.	-9.	17.59	0.02	ii	FTN	cano11
13500.	-9.	-9.	-9.	17.6	0.01	ii	FTN	cano11
14000.	-9.	-9.	-9.	17.64	0.01	ii	FTN	cano11
14700.	-9.	-9.	-9.	17.67	0.01	ii	FTN	cano11
15200.	-9.	-9.	-9.	17.73	0.01	ii	FTN	cano11
15900.	-9.	-9.	-9.	17.76	0.01	ii	FTN	cano11
