z=   5.4000002e-01 0.
TotalEnergy(erg)    1.7678702827791971e+04    1.2975737077077131e+03
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    3.3103983440066422e+06    4.0493272113662615e+05
Energy2(erg)    5.5677657402639110e+06   -7.6292759563210665e+05
Energy3(erg)    1.4481860904167776e+05    1.9539788913334494e+04
Energy4(erg)    1.2308485134692652e+04    9.3351233167355463e+02
T_min_T_max    2.0758441269202713e+03    1.9903417904492848e+07
Interval1    2.0758441269202713e+03    1.5184574551435784e+04
Interval2    1.5184574551435784e+04    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    1.1168808758263453e+06
Interval4    1.1168808758263453e+06    1.9903417904492848e+07
