Time	Flux	Flux_err	Band
28476.0		1.4206383724532999e-12	1e-18	R
62280.0		5.6556632283723e-13	1e-18	R
5220.0		8.174920560249299e-12	1e-18	R
75312.0		6.316602401580901e-13	1.26332048032047e-14	R
81180.0		5.6038117962255e-13	1.1207623592451001e-14	R
107028.0	4.022384116689509e-13	4.022384116689509e-14	R
83376.0		4.5340211440952996e-13	9.0680422881906e-15	R
162950.0	1.92523408113036e-13	5.7757022433825e-15	R
116997.0	3.2544944937347695e-13	3.25449449373477e-14	R
306627.0	1.2259804395610197e-13	7.355882637374699e-15	R
391570.0	1.16006825102025e-13	9.280546008162e-15	R
475253.0	7.879225701761698e-14	1.02429934122945e-14	R
