Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           1219.3000             107.3150    7.0404425923293094e-05    1.0569714545367999e-05
           1679.0000             110.2350    1.5922086056620544e-04    1.8184331693147054e-05
           1976.2000              23.0900    2.2449153479106877e-04    1.8815555900743645e-05
           2092.9000              23.0850    2.3550491180851185e-04    2.1473896548772145e-05
           2212.1000              23.3400    2.8235791779459982e-04    2.0284778314920232e-05
           2326.1000              22.8450    3.1915376448502994e-04    2.4985876535480848e-05
           2458.3000              23.2350    3.1506486248102436e-04    3.8014296651723733e-05
           2569.8000              23.2950    2.7415739851115227e-04    2.9038454827463743e-05
           2687.3000              23.2350    2.6109585067707298e-04    1.7554906582828704e-05
           2803.1000              22.9650    2.1498094561076783e-04    1.9206463073789419e-05
           2980.2000              46.1300    2.1498094561076783e-04    1.9404467847746010e-05
           3183.2000              46.5400    1.7963872653380439e-04    1.6545338629952704e-05
           3390.6000              46.5900    2.0417377965744235e-04    1.8805100598138771e-05
           3600.5000              46.4050    1.8063419488518348e-04    1.7635246135412429e-05
           5186.0000             109.2250    1.6718602309588585e-04    2.8641028138108870e-05
          11188.2000             322.1900    8.0241670693928705e-05    1.2120471174279706e-05
          12085.9000             111.0100    7.8415147246880772e-05    1.0400115128456246e-05
          13007.8000             106.0900    7.3248706834594125e-05    7.2861718446937739e-06
          13463.1000             105.6450    6.1150492717632681e-05    9.0114698889166075e-06
          88876.5000            2279.6600    2.4615006500925321e-05    4.3528818174434284e-06
