T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	1220.	215.	20.47	0.19	H	GROND	kruehler08
-9.	-9.	1680.	220.	19.3	0.06	H	GROND	kruehler08
-9.	-9.	1980.	46.2	18.81	0.08	H	GROND	kruehler08
-9.	-9.	2090.	46.2	18.77	0.07	H	GROND	kruehler08
-9.	-9.	2210.	46.7	18.68	0.07	H	GROND	kruehler08
-9.	-9.	2330.	45.7	18.55	0.06	H	GROND	kruehler08
-9.	-9.	2460.	46.5	18.66	0.06	H	GROND	kruehler08
-9.	-9.	2570.	46.6	18.73	0.08	H	GROND	kruehler08
-9.	-9.	2690.	46.5	18.98	0.07	H	GROND	kruehler08
-9.	-9.	2800.	45.9	19.12	0.1	H	GROND	kruehler08
-9.	-9.	3290.	403.	19.32	0.06	H	GROND	kruehler08
-9.	-9.	5190.	218.	19.44	0.17	H	GROND	kruehler08
-9.	-9.	11200.	644.	20.3	0.09	H	GROND	kruehler08
-9.	-9.	12100.	222.	20.3	0.08	H	GROND	kruehler08
-9.	-9.	13000.	212.	20.21	0.15	H	GROND	kruehler08
-9.	-9.	13500.	211.	20.4	0.1	H	GROND	kruehler08
-9.	-9.	88900.	4560.	21.58	0.34	H	GROND	kruehler08
-9.	-9.	1220.	215.	20.98	0.14	J	GROND	kruehler08
-9.	-9.	1680.	220.	19.75	0.06	J	GROND	kruehler08
-9.	-9.	1980.	46.2	19.2	0.08	J	GROND	kruehler08
-9.	-9.	2090.	46.2	19.13	0.05	J	GROND	kruehler08
-9.	-9.	2210.	46.7	19.06	0.06	J	GROND	kruehler08
-9.	-9.	2330.	45.7	19.04	0.07	J	GROND	kruehler08
-9.	-9.	2460.	46.5	19.29	0.08	J	GROND	kruehler08
-9.	-9.	2570.	46.6	19.37	0.07	J	GROND	kruehler08
-9.	-9.	2690.	46.5	19.53	0.06	J	GROND	kruehler08
-9.	-9.	2800.	45.9	19.56	0.05	J	GROND	kruehler08
-9.	-9.	2980.	92.3	19.7	0.06	J	GROND	kruehler08
-9.	-9.	3180.	93.1	19.71	0.08	J	GROND	kruehler08
-9.	-9.	3390.	93.2	19.79	0.06	J	GROND	kruehler08
-9.	-9.	3600.	92.8	19.79	0.1	J	GROND	kruehler08
-9.	-9.	5190.	218.	19.99	0.11	J	GROND	kruehler08
-9.	-9.	11200.	644.	20.71	0.06	J	GROND	kruehler08
-9.	-9.	12100.	222.	20.66	0.1	J	GROND	kruehler08
-9.	-9.	13000.	212.	20.68	0.09	J	GROND	kruehler08
-9.	-9.	13500.	211.	20.73	0.07	J	GROND	kruehler08
-9.	-9.	88900.	4560.	22.07	0.19	J	GROND	kruehler08
-9.	-9.	1220.	215.	19.3	0.16	KS	GROND	kruehler08
-9.	-9.	1680.	220.	18.41	0.12	KS	GROND	kruehler08
-9.	-9.	1980.	46.2	18.04	0.09	KS	GROND	kruehler08
-9.	-9.	2090.	46.2	17.98	0.1	KS	GROND	kruehler08
-9.	-9.	2210.	46.7	17.79	0.08	KS	GROND	kruehler08
-9.	-9.	2330.	45.7	17.66	0.09	KS	GROND	kruehler08
-9.	-9.	2460.	46.5	17.67	0.13	KS	GROND	kruehler08
-9.	-9.	2570.	46.6	17.82	0.12	KS	GROND	kruehler08
-9.	-9.	2690.	46.5	17.87	0.07	KS	GROND	kruehler08
-9.	-9.	2800.	45.9	18.08	0.1	KS	GROND	kruehler08
-9.	-9.	2980.	92.3	18.08	0.1	KS	GROND	kruehler08
-9.	-9.	3180.	93.1	18.28	0.1	KS	GROND	kruehler08
-9.	-9.	3390.	93.2	18.14	0.1	KS	GROND	kruehler08
-9.	-9.	3600.	92.8	18.27	0.11	KS	GROND	kruehler08
-9.	-9.	5190.	218.	18.36	0.19	KS	GROND	kruehler08
-9.	-9.	11200.	644.	19.15	0.16	KS	GROND	kruehler08
-9.	-9.	12100.	222.	19.18	0.14	KS	GROND	kruehler08
-9.	-9.	13000.	212.	19.25	0.11	KS	GROND	kruehler08
-9.	-9.	13500.	211.	19.45	0.16	KS	GROND	kruehler08
-9.	-9.	88900.	4560.	20.44	0.19	KS	GROND	kruehler08
-9.	-9.	1170.	192.	22.81	0.28	rr	GROND	kruehler08
-9.	-9.	1630.	197.	21.86	0.17	rr	GROND	kruehler08
-9.	-9.	2110.	198.	21.42	0.13	rr	GROND	kruehler08
-9.	-9.	2590.	196.	21.48	0.15	rr	GROND	kruehler08
-9.	-9.	3250.	378.	21.98	0.18	rr	GROND	kruehler08
-9.	-9.	5140.	196.	22.11	0.24	rr	GROND	kruehler08
-9.	-9.	11100.	618.	23.09	0.48	rr	GROND	kruehler08
-9.	-9.	12000.	199.	23.53	0.11	rr	GROND	kruehler08
-9.	-9.	88800.	4560.	24.16	0.11	rr	GROND	kruehler08
-9.	-9.	1170.	192.	22.27	0.3	zz	GROND	kruehler08
-9.	-9.	1630.	197.	21.1	0.18	zz	GROND	kruehler08
-9.	-9.	2110.	198.	20.57	0.09	zz	GROND	kruehler08
-9.	-9.	2590.	196.	20.82	0.15	zz	GROND	kruehler08
-9.	-9.	3250.	378.	20.98	0.07	zz	GROND	kruehler08
-9.	-9.	5140.	196.	21.23	0.18	zz	GROND	kruehler08
-9.	-9.	11100.	618.	22.21	0.21	zz	GROND	kruehler08
-9.	-9.	12000.	199.	22.11	0.22	zz	GROND	kruehler08
-9.	-9.	88800.	4560.	23.3	0.25	zz	GROND	kruehler08
