time_sec	flux	flux_err	band_init	band_norm	source
3414.	7.912523558968093e-14	9.335755971482334e-15	z	R	arXiv0810.2897
3548.	2.4657957222315907e-14	2.821738896263227e-15	I	R	arXiv0810.2897
3255.	2.4558663537238866e-14	1.357161901552863e-15	R	R	arXiv0810.2897
4047.	2.0999295703627785e-14	1.1604639660131339e-15	R	R	arXiv0810.2897
4134.	1.8289621972580936e-14	1.0107218618534692e-15	R	R	arXiv0810.2897
4782.	1.6990444039439443e-14	7.82438863371256e-16	R	R	arXiv0810.2897
10938.	1.1122559281682791e-14	5.122127839589071e-16	R	R	arXiv0810.2897
3656.	1.5926100191839492e-14	2.3415415665605754e-15	V	R	arXiv0810.2897
3855.	6.6514138646905494e-15	1.8865069230323803e-15	B	R	arXiv0810.2897
1220.	1.1290727596078757e-14	3.8177456084699295e-15	H	R	kruehler08
1680.	3.316820199301314e-14	9.769864841283284e-15	H	R	kruehler08
1980.	5.2086110696449916e-14	1.5550821831578867e-14	H	R	kruehler08
2090.	5.404081991700932e-14	1.6018845204953927e-14	H	R	kruehler08
2210.	5.871133147911433e-14	1.7403283891417293e-14	H	R	kruehler08
2330.	6.617926349193477e-14	1.949344314015194e-14	H	R	kruehler08
2460.	5.980285662581644e-14	1.7615239634633925e-14	H	R	kruehler08
2570.	5.606888627800107e-14	1.6739918745050012e-14	H	R	kruehler08
2690.	4.453709946016112e-14	1.3201740891895782e-14	H	R	kruehler08
2800.	3.914911325981824e-14	1.1886890736980477e-14	H	R	kruehler08
3290.	3.2562814080312e-14	9.59154471151313e-15	H	R	kruehler08
5190.	2.9155596394653564e-14	9.591474358885981e-15	H	R	kruehler08
11200.	1.3204499047785345e-14	3.974095874686164e-15	H	R	kruehler08
12100.	1.3204499047785345e-14	3.942333365300749e-15	H	R	kruehler08
13000.	1.4345706112541128e-14	4.599486605097819e-15	H	R	kruehler08
13500.	1.2042646259845047e-14	3.6565226733196584e-15	H	R	kruehler08
88900.	4.061831746113917e-15	1.7317544877049058e-15	H	R	kruehler08
1220.	1.488720072499559e-14	3.5364701902381753e-15	J	R	kruehler08
1680.	4.621820175117638e-14	9.568132606722467e-15	J	R	kruehler08
1980.	7.670312251156018e-14	1.631324011022547e-14	J	R	kruehler08
2090.	8.181125295707943e-14	1.675124291062731e-14	J	R	kruehler08
2210.	8.72595650770083e-14	1.8064551588498214e-14	J	R	kruehler08
2330.	8.888184151278844e-14	1.8635628691425326e-14	J	R	kruehler08
2460.	7.060135626789666e-14	1.5015514873363706e-14	J	R	kruehler08
2570.	6.558628683395083e-14	1.3751309242517972e-14	J	R	kruehler08
2690.	5.6599558565390846e-14	1.1717290186908451e-14	J	R	kruehler08
2800.	5.5057063461485743e-14	1.1273195442600336e-14	J	R	kruehler08
2980.	4.8396398493232914e-14	1.0019064804035775e-14	J	R	kruehler08
3180.	4.7952697644855326e-14	1.0198592247605968e-14	J	R	kruehler08
3390.	4.4546444267492105e-14	9.22204390824201e-15	J	R	kruehler08
3600.	4.4546444267492105e-14	9.78874909684156e-15	J	R	kruehler08
5190.	3.705211847314426e-14	8.290756103938743e-15	J	R	kruehler08
11200.	1.909031277980069e-14	3.9520932719173226e-15	J	R	kruehler08
12100.	1.999001150295029e-14	4.392656030419762e-15	J	R	kruehler08
13000.	1.9625152673967233e-14	4.239896472534767e-15	J	R	kruehler08
13500.	1.8741875303177485e-14	3.92956112504439e-15	J	R	kruehler08
88900.	5.45522972696285e-15	1.4477188225003601e-15	J	R	kruehler08
1220.	2.1285622887006876e-14	7.025842748966906e-15	Ks	R	kruehler08
1680.	4.831548724167084e-14	1.5236487738758953e-14	Ks	R	kruehler08
1980.	6.793387121328181e-14	2.0839638730717832e-14	Ks	R	kruehler08
2090.	7.179370456686178e-14	2.2211501211467856e-14	Ks	R	kruehler08
2210.	8.552367679195265e-14	2.603374836846348e-14	Ks	R	kruehler08
2330.	9.640207092266548e-14	2.957264609010841e-14	Ks	R	kruehler08
2460.	9.551825142399505e-14	3.0441559931910926e-14	Ks	R	kruehler08
2570.	8.319291916657031e-14	2.6235229430528628e-14	Ks	R	kruehler08
2690.	7.944862101355519e-14	2.401784940018761e-14	Ks	R	kruehler08
2800.	6.547663676249397e-14	2.025712986322565e-14	Ks	R	kruehler08
2980.	6.547663676249397e-14	2.025712986322565e-14	Ks	R	kruehler08
3180.	5.446109431269164e-14	1.684914672675306e-14	Ks	R	kruehler08
3390.	6.195642690592128e-14	1.916804905919683e-14	Ks	R	kruehler08
3600.	5.4965016613978596e-14	1.7162567417109148e-14	Ks	R	kruehler08
5190.	5.05925260037426e-14	1.7368526056010576e-14	Ks	R	kruehler08
11200.	2.4439165003533955e-14	8.066746796293992e-15	Ks	R	kruehler08
12100.	2.3773129908614794e-14	7.661419851325325e-15	Ks	R	kruehler08
13000.	2.228878338803053e-14	6.959567577846076e-15	Ks	R	kruehler08
13500.	1.8539002524118875e-14	6.1192532231071326e-15	Ks	R	kruehler08
88900.	7.448800856496254e-15	2.557189806109277e-15	Ks	R	kruehler08
1170.	1.2529750334456888e-14	3.2337814383306074e-15	r'	R	kruehler08
1630.	3.005677756939059e-14	4.7159951734601106e-15	r'	R	kruehler08
2110.	4.507569352488297e-14	5.416378980937967e-15	r'	R	kruehler08
2590.	4.265229628757963e-14	5.908439617342389e-15	r'	R	kruehler08
3250.	2.6911779601593692e-14	4.4699144515253e-15	r'	R	kruehler08
5140.	2.3874947068194428e-14	5.283047945268438e-15	r'	R	kruehler08
11100.	9.681494819531218e-15	4.281276012198306e-15	r'	R	kruehler08
12000.	6.455686281770002e-15	6.573085116088193e-16	r'	R	kruehler08
88800.	3.613619469088472e-15	3.6793343590047444e-16	r'	R	kruehler08
1170.	1.3131771508453168e-14	3.9950196495605856e-15	z'	R	kruehler08
1630.	3.8576544001445795e-14	8.063407337963924e-15	z'	R	kruehler08
2110.	6.285261009450728e-14	9.548028772132985e-15	z'	R	kruehler08
2590.	4.9925602824183564e-14	9.379192616962283e-15	z'	R	kruehler08
3250.	4.3084724221604476e-14	6.148071697480565e-15	z'	R	kruehler08
5140.	3.422341293452961e-14	7.153500297385713e-15	z'	R	kruehler08
11100.	1.3877886057126338e-14	3.2134427315992754e-15	z'	R	kruehler08
12000.	1.5216799470198576e-14	3.641355511647831e-15	z'	R	kruehler08
88800.	5.085378908012357e-15	1.3379940038473424e-15	z'	R	kruehler08
