time_sec	flux	flux_err	band_init	band_norm	source
4221	1.0675937625764674e-12	4.9180754989249165e-14	r	R	29846
18838	3.445150961175718e-13	4.125031688085004e-14	R	R	29851
22192	2.8655517554855124e-13	3.6949789830149617e-14	R	R	29851
20303	3.1508187905530625e-13	1.2434867263264748e-14	g	R	29852
20303	3.0789740438119917e-13	1.1349215536589912e-14	r	R	29852
20303	3.118749293137686e-13	1.1825770371096819e-14	i	R	29852
20303	3.2435801788087487e-13	2.1670575094241588e-14	z	R	29852
269	3.0288322203154026e-12	1.4384503199440055e-13	u_swift	R	29862
19055	3.321048489351784e-13	3.21666009651606e-14	u_swift	R	29862
457	3.720747427751356e-12	6.861113773373618e-13	v_swift	R	29862
407	3.233294012875097e-12	3.043518814576639e-13	b_swift	R	29862
506	1.7468434575139423e-12	3.306419636377607e-13	uvw1_swift	R	29862
870.5	7.638663352157312e-13	1.4629909230192338e-13	uvm2_swift	R	29862
1286	5.581175486607963e-13	1.0747608940465234e-13	uvw2_swift	R	29862
52704	1.503862939010628e-13	2.7702179082176688e-14	R	R	29861
6693	7.922543465071248e-13	2.19290055065006e-14	r'	R	29863
11550	5.234372558927974e-13	1.448835025946745e-14	r'	R	29863
53658	1.676509534888589e-13	3.094616934685829e-15	r	R	29864
53658	1.811258616624113e-13	3.711241171887769e-15	i	R	29864
53658	1.7499459614468413e-13	5.725427023051756e-15	Z	R	29864
53658	1.1102314070903759e-13	5.752108268808898e-15	Y	R	29864
53658	9.220949124828159e-14	5.1803654950258985e-15	J	R	29864
53658	5.196233952661429e-14	4.531995803420469e-15	H	R	29864
18838	3.445150961175718e-13	4.125031688085004e-14	R	R	29872
22212	2.8655517554855124e-13	3.6949789830149617e-14	R	R	29872
25392	3.1420150198096854e-13	4.051463890083217e-14	R	R	29872
29534	2.1737433017968154e-13	2.4025098829022418e-14	R	R	29872
92448	8.173461621881622e-14	2.4842708448472558e-14	r	R	29883
5573.596	6.893240433991131e-13	3.9322501557544106e-14	g	R	29884
11286.897	4.230809070849435e-13	3.942441605328865e-14	g	R	29884
111623	4.558947915091518e-14	8.398222492714723e-15	r'	R	29890
89430	5.46019630536826e-14	1.5087079941074543e-14	R	R	29894
94176	2.613414261738137e-14	1.2035217441792546e-14	R	R	29895
257885	8.68689616744732e-15	2.40032004580011e-15	r'	R	29901
