1680	14.5	0	Unfiltered	3750
3729	16	0	R	3751
5601	17.8	0	R	3751
7200	18.7	0	R	3751
37377.6	22	0	I	3753
12000	19	0	I	3754
1104	14.6	0	Unfiltered	3755
2100	17	0	Unfiltered	3755
2670	18.6	0	Unfiltered	3755
235.09	18.8	0	v_swift	3759
365.14	17.5	0	v_swift	3759
1357.88	18.5	0	v_swift	3759
11900.74	20	0	v_swift	3759
336.31	18.5	0	b_swift	3759
1148.34	19.7	0	b_swift	3759
6919.71	20.7	0	b_swift	3759
18490.49	20.7	0	b_swift	3759
322.1	18.3	0	u_swift	3759
1043.66	19.5	0	u_swift	3759
6115.3	20.7	0	u_swift	3759
17685.21	20.7	0	u_swift	3759
308.4	18.7	0	uvw1_swift	3759
5208.39	21.1	0	uvw1_swift	3759
16778.3	21.1	0	uvw1_swift	3759
294.29	18.5	0	uvm2_swift	3759
1446.35	19.5	0	uvm2_swift	3759
12705.06	20.9	0	uvm2_swift	3759
351.49	19.4	0	uvw2_swift	3759
1253.64	20.2	0	uvw2_swift	3759
10993.89	21.5	0	uvw2_swift	3759
7560	20.72	0.22	R	3792
5310	20.9	0.1	R	3774
11340	20.9	0.1	R	3774
36000	21.4	0	Rc	3780
10080	22.1	0.1	R	3783
95220	22.05	0.05	R	3783
