time_sec,flux,flux_err,band,source
258681.6,8.85290945767531e-15,4.107595195868719e-16,g,arXiv1505.03522
1470000.0,1.3438024995328018e-14,1.1149627346995905e-15,i,arXiv1505.03522
1590000.0,2.6982738379678762e-15,7.610432577730992e-17,g,arXiv1505.03522
1470000.0,1.2715558625941732e-14,7.041682217933071e-16,i,arXiv1505.03522
1730000.0,2.7232406583942878e-15,2.2626342004787743e-16,g,arXiv1505.03522
1560000.0,1.2951958510681514e-14,7.172596864600457e-16,i,arXiv1505.03522
1970000.0,2.393789857477937e-15,5.513569966819051e-16,g,arXiv1505.03522
1640000.0,1.3687856532697111e-14,6.322606318226263e-16,i,arXiv1505.03522
4060000.0,1.6560979612748698e-15,2.899628526067644e-16,g,arXiv1505.03522
1640000.0,1.2255624455274826e-14,6.786977696780736e-16,i,arXiv1505.03522
4790000.0,1.1352356543061752e-15,9.432229241724804e-17,g,arXiv1505.03522
1730000.0,1.1704030491850422e-14,4.332338055732433e-16,i,arXiv1505.03522
6740000.0,1.3154853701099446e-15,1.092985366337494e-16,g,arXiv1505.03522
1760000.0,1.2598981683739915e-14,1.3932249503787488e-15,i,arXiv1505.03522
7380000.0,1.0742021630119159e-15,1.1888080242110158e-16,g,arXiv1505.03522
1840000.0,1.0007726880168653e-14,2.212481291815925e-15,i,arXiv1505.03522
109036.8,3.373529235241199e-14,2.4857595430765028e-15,r,arXiv1505.03522
1920000.0,1.1596727295324421e-14,1.282393308931949e-15,i,arXiv1505.03522
194400.0,1.7542216965141942e-14,1.6157192495360601e-15,r,arXiv1505.03522
2010000.0,1.307180150725078e-14,2.1676311363233937e-15,i,arXiv1505.03522
260064.0,1.2136248995064736e-14,4.4715287581e-16,r,arXiv1505.03522
2090000.0,1.1490407860417352e-14,1.0591089180032224e-15,i,arXiv1505.03522
1590000.0,1.0966915017353092e-14,3.030715661082349e-16,r,arXiv1505.03522
2180000.0,1.2715558625941732e-14,1.8743896513963447e-15,i,arXiv1505.03522
1670000.0,1.1697269019370687e-14,9.696382860494032e-16,r,arXiv1505.03522
2250000.0,1.0288106340011792e-14,7.589544931108979e-16,i,arXiv1505.03522
1730000.0,9.910246983788315e-15,4.564078711137089e-16,r,arXiv1505.03522
2330000.0,1.1385063167948431e-14,1.1541869509311405e-15,i,arXiv1505.03522
1920000.0,1.066803613652816e-14,1.8668754706334984e-15,r,arXiv1505.03522
2510000.0,1.0100327236877414e-14,5.593407005660145e-16,i,arXiv1505.03522
2010000.0,7.517691124902436e-15,1.3155742047802037e-15,r,arXiv1505.03522
2680000.0,9.12715539202733e-15,4.215956692066086e-16,i,arXiv1505.03522
2090000.0,7.245768896821304e-15,8.008393252168962e-16,r,arXiv1505.03522
2690000.0,9.382864498537028e-15,1.3831200526755804e-15,i,arXiv1505.03522
2180000.0,6.793357628624896e-15,1.063680177881481e-15,r,arXiv1505.03522
2780000.0,1.0576340994390434e-14,2.0459978820118108e-15,i,arXiv1505.03522
