time_sec,flux,flux_err,band,source
21081.6,5.6826457988457743e-14,1.059162778669444e-15,r,arXiv1308.2984
21945.6,9.554482022641506e-14,6.634747089494409e-15,z,arXiv1308.2984
23673.6,6.73447590401532e-14,3.9941996760062246e-15,i,arXiv1308.2984
24278.4,4.0127854054455614e-14,3.777582613061458e-15,V,arXiv1308.2984
25056.0,4.949377585411549e-14,9.224922160577955e-16,r,arXiv1308.2984
25401.6,3.206396684680623e-14,2.079782505971652e-15,g,arXiv1308.2984
28425.6,4.5232015011964657e-14,1.2123300346891842e-15,V,arXiv1308.2984
51753.6,2.291960600009241e-14,1.1532139197959206e-15,z,arXiv1308.2984
52099.2,5.770743728645355e-15,1.0323284356602005e-15,K,arXiv1308.2984
52444.8,1.7230735003719712e-14,6.036230306403463e-16,i,arXiv1308.2984
53049.6,1.3232510643965976e-14,1.9888909009067287e-15,J,arXiv1308.2984
53136.0,1.2093460409013344e-14,3.3591692942687594e-16,r,arXiv1308.2984
53827.2,7.551222216143639e-15,3.7836610928655694e-16,g,arXiv1308.2984
137376.0,9.68316318419254e-16,3.288550988712919e-17,g,arXiv1308.2984
138240.0,9.43084456736948e-16,2.6059764396418793e-16,r,arXiv1308.2984
139104.0,5.1718063136701625e-15,3.9941447293519543e-16,J,arXiv1308.2984
139104.0,1.960215429502449e-15,4.2213006662608064e-17,i,arXiv1308.2984
139968.0,3.768835201377934e-15,1.584788309387893e-16,z,arXiv1308.2984
200448.0,9.854673771612788e-16,7.610685883640081e-17,J,arXiv1308.2984
281664.0,1.49468813539828e-15,4.247141835970313e-18,r,arXiv1308.2984
368064.0,1.0340715439336064e-15,2.938304260009775e-18,r,arXiv1308.2984
630720.0,1.877769376015094e-15,1.450186298803362e-16,J,arXiv1308.2984
711072.0,5.1826345647676784e-15,1.4726405836295322e-17,r,arXiv1308.2984
712800.0,2.1296282704209896e-15,4.586129208817526e-17,i,arXiv1308.2984
1840000.0,6.707344101477289e-15,1.905885319283821e-17,r,arXiv1308.2984
1840000.0,3.804554444160767e-15,8.193062848218588e-17,i,arXiv1308.2984
