time_sec	flux	flux_err	band_init	band_norm	source
198720	1.044157794610215e-13	3.9176778687855965e-15	r	R	23246
185674	6.973115928803444e-14	1.4143708763944876e-14	g	R	23252
189000	8.233029233195349e-14	8.29863629664506e-15	g'	R	23255
190339	1.151085706835694e-13	8.556194366174224e-15	r'	R	23255
192326	1.4279419506667813e-13	1.2094622242267413e-14	i'	R	23255
193648	1.7243549429277106e-13	2.397649188321923e-14	z'	R	23255
272765	6.925132217541862e-14	5.978459734758628e-15	Ic	R	23256
119394	2.3055053525179324e-13	2.6816633868695475e-15	r	R	23238
119394	2.8291767365276733e-13	1.545278316314456e-14	i	R	23238
119394	3.3753821230775757e-13	3.6688777778942764e-14	z	R	23238
119394	2.0929449549897948e-13	3.0365781132355654e-14	Y	R	23238
119394	1.745235017980112e-13	3.464102220547768e-14	J	R	23238
119394	1.2887094730679318e-13	3.639381871053204e-14	H	R	23238
83600	4.948799360632172e-13	1.364313848366693e-13	u	R	23241
87200	5.08744639888773e-13	1.03504074837918e-13	u	R	23241
92800	4.3102240571085403e-13	1.0167323101065009e-13	u	R	23241
210150	9.61094594891709e-14	1.1179033627592801e-15	r	R	23243
210150	1.257940438256415e-13	6.870790563754264e-15	i	R	23243
210150	1.600747919060253e-13	1.708418116033229e-14	z	R	23243
210150	9.834625039847115e-14	1.4124215258868572e-14	Y	R	23243
210150	8.909512028110193e-14	1.7279976516288685e-14	J	R	23243
210150	6.168151340715636e-14	1.7354206865824027e-14	H	R	23243
179446	1.362640287307862e-13	6.275190425336414e-15	R	R	23244
248696	7.557553408532948e-14	4.872534749038406e-15	R	R	23249
173218	6.537728564735774e-14	5.679921872913222e-15	g	R	23287
173218	1.0345848984085833e-13	2.042576640521681e-15	r	R	23287
173218	1.3051489500975948e-13	7.426476370474605e-15	i	R	23287
322618	4.8168834126789883e-14	1.3742360262689285e-15	r	R	23288
409018	2.3483678971874466e-14	1.0942543118860155e-15	r	R	23288
581818	1.7979024938660254e-14	1.6608473909747012e-15	r	R	23288
