Tstart(daltrigger) Tend    Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  LowerLimit
#    131.9760 -9.    10.0000  -9. v 5.78272e+01  -9.   1.68954e-01 1.46169e-01  -9. UVOT oates09 0 0
#    156.9760 -9.    15.0000  -9. v 5.80007e+01  -9.   1.34682e-01 1.19804e-01  -9. UVOT oates09 0 0
#    186.9760 -9.    15.0000  -9. v 5.80060e+01  -9.   1.36818e-01 1.21491e-01  -9. UVOT oates09 0 0
#    208.1100 -9.     6.1340  -9. v 5.81133e+01  -9.   2.33755e-01 1.92236e-01  -9. UVOT oates09 0 0
#   3752.7430 -9.   308.4050  -9. v 6.05895e+01  -9.   2.38459e-01 1.95402e-01  -9. UVOT oates09 0 0
#   5424.6480 -9.   449.5000  -9. v 6.07457e+01  -9.   1.23302e-01 1.10717e-01  -9. UVOT oates09 0 0
#  10912.6480 -9.   868.5000  -9. v 6.08892e+01  -9.   1.33969e-01 1.19239e-01  -9. UVOT oates09 0 0
#  16238.6480 -9.  1327.5000  -9. v 6.15077e+01  -9.   1.58077e-01 1.37960e-01  -9. UVOT oates09 0 0
#  22527.6480 -9.   822.5000  -9. v 6.13128e+01  -9.   1.99799e-01 1.68683e-01  -9. UVOT oates09 0 0
#  26680.1480 -9.   199.0000  -9. v 6.05013e+01  -9.   2.45175e-01 1.99882e-01  -9. UVOT oates09 0 0
#  54320.6480 -9.  3735.5000  -9. v 6.26384e+01  -9.   2.98087e-01 2.33628e-01  -9. UVOT oates09 0 0
#  62188.6480 -9.   892.5000  -9. v 6.26382e+01  -9.   7.11973e-01 4.26350e-01  -9. UVOT oates09 0 0
#  85102.6480 -9.  6440.5000  -9. v 6.23080e+01  -9.   1.98600e-01 1.67829e-01  -9. UVOT oates09 0 0
# 105707.1480 -9.  9536.0000  -9. v 6.27518e+01  100.  -9.         -9. 	       -9. UVOT oates09 1 0
# 131746.1480 -9. 12177.0000  -9. v 6.27756e+01  100.  -9.         -9. 	       -9. UVOT oates09 1 0
# 163876.1480 -9. 15387.0000  -9. v 6.29378e+01  100.  -9.         -9. 	       -9. UVOT oates09 1 0
# 187597.1480 -9.  3426.0000  -9. v 6.31238e+01  -9.   7.32460e-01 4.33440e-01  -9. UVOT oates09 0 0
# 263168.1480 -9. 20315.0000  -9. v 6.33691e+01  -9.   1.10351e-01 1.00162e-01  -9. UVOT oates09 0 0
# 363414.1480 -9. 12709.0000  -9. v 6.41365e+01  -9.   1.94798e-01 1.65107e-01  -9. UVOT oates09 0 0
# 449574.1480 -9. 12109.0000  -9. v 6.39493e+01  -9.   1.85278e-01 1.58222e-01  -9. UVOT oates09 0 0
# 667353.6480 -9. 66438.5000  -9. v 6.33183e+01  -9.   1.72126e-01 1.48536e-01  -9. UVOT oates09 0 0
# 747679.1480 -9. 13883.0000  -9. v 6.25168e+01  -9.   2.53970e-01 2.05680e-01  -9. UVOT oates09 0 0
   35.4    40.4 -9. -9. -9. CR    14.99 0.06  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn
   42.5    47.5 -9. -9. -9. CR    15.00 0.06  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   49.6    54.6 -9. -9. -9. CR    15.15 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   56.7    61.7 -9. -9. -9. CR    15.20 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   63.8    68.8 -9. -9. -9. CR    15.35 0.08  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   70.9    75.9 -9. -9. -9. CR    15.31 0.08  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   78.0    83.0 -9. -9. -9. CR    15.44 0.09  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   85.1    90.1 -9. -9. -9. CR    15.48 0.09  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   92.3    97.3 -9. -9. -9. CR    15.37 0.08  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
   99.4   104.4 -9. -9. -9. CR    15.53 0.09  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
  117.7   137.7 -9. -9. -9. CR    15.70 0.05  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
  154.8   174.8 -9. -9. -9. CR    15.90 0.06  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
  184.4   204.4 -9. -9. -9. CR    15.96 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn      
  213.3   233.3 -9. -9. -9. CR    15.92 0.06  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  243.6   263.6 -9. -9. -9. CR    16.08 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  272.9   292.9 -9. -9. -9. CR    16.21 0.08  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  302.0   322.0 -9. -9. -9. CR    16.20 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  331.0   351.0 -9. -9. -9. CR    16.48 0.10  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  360.1   380.1 -9. -9. -9. CR    16.55 0.11  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  389.7   409.7 -9. -9. -9. CR    16.50 0.10  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  419.2   479.2 -9. -9. -9. CR    16.47 0.06  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  488.4   548.4 -9. -9. -9. CR    16.75 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  557.5   617.5 -9. -9. -9. CR    16.81 0.07  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  626.7   686.7 -9. -9. -9. CR    16.99 0.09  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  695.8   755.8 -9. -9. -9. CR    16.91 0.08  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  764.8   824.8 -9. -9. -9. CR    17.06 0.10  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  833.9   893.9 -9. -9. -9. CR    17.06 0.10  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  903.1   963.1 -9. -9. -9. CR    17.37 0.14  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
  972.2  1032.2 -9. -9. -9. CR    17.59 0.16  -9. -9. -9. ROTSE rykoff09 0 NNN 0. 0. 0 nnn    
