Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             37.9000               0.0010    3.0479430888984780e-03    1.6843556454791358e-04
             45.0000               0.0010    3.0199993782812715e-03    1.6689133798721565e-04
             52.1000               0.0010    2.6303094947580418e-03    1.6958232499445766e-04
             59.2000               0.0010    2.5119260647119791e-03    1.6194986297885110e-04
             66.3000               0.0010    2.1877961385218438e-03    1.6120278144294287e-04
             73.4000               0.0010    2.2699006629794600e-03    1.6725246654777177e-04
             80.5000               0.0010    2.0137560162982729e-03    1.6692640983146070e-04
             87.6000               0.0010    1.9409164939401399e-03    1.6088851851658723e-04
             94.8000               0.0010    2.1478643581513174e-03    1.5826049904726832e-04
            101.9000               0.0010    1.8535608605275943e-03    1.5364734225387677e-04
            127.7000               0.0010    1.5849181884451662e-03    7.2988181987757031e-05
            164.8000               0.0010    1.3182775256918291e-03    7.2850710395310105e-05
            194.4000               0.0010    1.2474031827757607e-03    8.0423057576370482e-05
            223.3000               0.0010    1.2942162488221809e-03    7.1521035058508609e-05
            253.6000               0.0010    1.1168808564524064e-03    7.2007971973056013e-05
            282.9000               0.0010    9.9084756476400422e-04    7.3008348727519778e-05
            312.0000               0.0010    1.0000157645373741e-03    6.4473400837173313e-05
            341.0000               0.0010    7.7269276307831924e-04    7.1167635557908647e-05
            370.1000               0.0010    7.2444737699282576e-04    7.3396478273513662e-05
            399.7000               0.0010    7.5858953053034280e-04    6.9868679799394473e-05
            449.2000               0.0010    7.7984240129439181e-04    4.3095684955158503e-05
            518.4000               0.0010    6.0256908059900236e-04    3.8849065428002575e-05
            587.5000               0.0010    5.7017325588327604e-04    3.6760429362036079e-05
            656.7000               0.0010    4.8306641200074302e-04    4.0042855843915493e-05
            725.8000               0.0010    5.2000418896271951e-04    3.8315325704618930e-05
            794.8000               0.0010    4.5290471427878869e-04    4.1714066946663722e-05
            863.9000               0.0010    4.5290471427878869e-04    4.1714066946663722e-05
            933.1000               0.0010    3.4041355061239169e-04    4.3894546620855510e-05
           1002.2000               0.0010    2.7797570356234995e-04    4.0964014698449349e-05
           1071.4000               0.0010    4.0179713943588289e-04    4.0707573733485635e-05
           1279.9000               0.0010    3.2810045993499060e-04    2.1153418994385244e-05
           1625.7500               0.0010    2.8576355386292755e-04    2.1055837382018578e-05
           1971.5500               0.0010    2.1677382282852886e-04    1.9965607494620356e-05
           2195.0000               0.0010    2.7141237037629128e-04    1.8490531231931133e-05
           2352.0000               0.0010    2.6471614995459910e-04    2.2607004672476662e-05
           2508.0000               0.0010    2.3805254953178132e-04    1.8001599036915151e-05
           2663.1000               0.0010    2.1086613425715036e-04    1.5537191402732819e-05
           3146.0000               0.0010    2.3135241480275157e-04    1.7656759242162987e-05
           3482.0000               0.0010    1.9685354308373058e-04    1.5861937264072234e-05
           3776.5000               0.0010    1.4588372159617618e-04    1.8810942770367380e-05
           3819.0000               0.0010    1.9879489880163015e-04    1.5882935119901958e-05
           4155.0000               0.0010    2.0767816424545376e-04    1.8717631771308486e-05
           4492.0000               0.0010    1.9199699686935461e-04    1.2170475830325444e-05
           4828.0000               0.0010    1.6453702279210523e-04    1.1696689997758660e-05
           4889.8500               0.0010    1.5995832012196407e-04    1.6205976776717274e-05
           5164.0000               0.0010    1.5211317602246369e-04    1.1380492714531523e-05
           5501.0000               0.0010    1.4902366297656630e-04    1.2495915083016780e-05
           5837.0000               0.0010    1.4809596775403007e-04    9.7050860773462102e-06
           6173.0000               0.0010    1.3962733008999787e-04    9.2409081114065828e-06
           6445.4500               0.0010    1.4322104355783327e-04    1.4510260573290148e-05
           6510.0000               0.0010    1.3937845100669581e-04    1.1336730316315474e-05
           6846.0000               0.0010    1.4691158151756829e-04    1.2622863230594955e-05
           7182.0000               0.0010    1.3187826754711506e-04    1.3250852512335982e-05
           7518.0000               0.0010    1.1382614622582116e-04    1.0800340750477090e-05
           7854.0000               0.0010    1.2873944517550803e-04    1.2185001279550355e-05
           8522.1000               0.0010    1.2474031399758718e-04    1.3786809397193069e-05
           8527.0000               0.0010    1.2083747248785614e-04    9.7882932462311869e-06
           8863.0000               0.0010    1.1062243966229440e-04    1.0029936207519413e-05
           9199.0000               0.0010    9.9568698759057431e-05    1.1263254677247507e-05
          10540.0000               0.0010    1.1392767442673508e-04    1.1392813890478230e-05
          10805.4500               0.0010    1.1272151892569947e-04    1.3496646623714347e-05
          11815.0000               0.0010    1.0318610794468196e-04    1.6687840531512506e-05
          13294.9500               0.0010    8.3177685265133124e-05    1.3023611849887377e-05
          90150.0000               0.0010    1.8607791048613376e-05    1.7939710596477852e-06
         100900.0000               0.0010    1.4887755203839705e-05    1.6214336923798696e-06
         265200.0000               0.0010    5.8866635307421673e-06    6.9454508607723315e-07
        1047500.0000               0.0010    1.8293398943600492e-06    3.0505207009318372e-07
