time	flux	flux_err	band
43.0	1.930399908417633e-12	7.123999084176329e-13	R
49.0	1.930399908417633e-12	7.123999084176329e-13	R
55.0	1.930399908417633e-12	7.123999084176329e-13	R
61.0	1.930399908417633e-12	7.123999084176329e-13	R
67.0	1.930399908417633e-12	7.123999084176329e-13	R
73.0	1.930399908417633e-12	7.123999084176329e-13	R
79.0	1.930399908417633e-12	7.123999084176329e-13	R
85.0	1.930399908417633e-12	7.123999084176329e-13	R
91.0	1.930399908417633e-12	7.123999084176329e-13	R
97.0	1.930399908417633e-12	7.123999084176329e-13	R
143.0	1.6056367075617042e-12	1.4127862619769815e-13	R
329.0	3.678301195449652e-13	6.188235218709869e-14	R
855.0	3.059477673578665e-13	5.147149861984429e-14	R
1832.0	2.7902768010711437e-13	4.6942564659191224e-14	R
