time_sec	flux	flux_err	band	source
53540	1.60E-13	1.47E-14	r	manual
59084	7.45E-14	1.40E-15	r	manual
126000.38	1.44E-13	5.30E-15	R	manual
73520	1.11E-13	1.02E-14	r	manual
1700	4.02E-13	3.70E-14	r	manual
83540	5.11E-14	4.71E-15	r	manual
68110.05	9.59E-15	1.27E-15	r	nissim
75948.4	1.44E-13	1.17E-14	i	nissim
67372.5	3.44E-14	1.47E-15	i	nissim
