Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           188.0    -9.0000    20.0000 clear   17.501   0.0550  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0           279.0    -9.0000    20.0000 clear   18.094   0.0870  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0           370.0    -9.0000    20.0000 clear   18.413   0.1140  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0           466.0    -9.0000    20.0000 clear   18.883   0.1680  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0           557.0    -9.0000    20.0000 clear   19.358   0.2700  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0           741.5    -9.0000   207.0000 clear   19.773   0.2160  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          1156.0    -9.0000   480.0000 clear   19.648   0.1540  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          1687.0    -9.0000   438.0000 clear   20.080   0.2270  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          2237.5    -9.0000   585.0000 clear   20.488   0.2930  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          3241.5    -9.0000   615.0000 clear   20.262   0.2360  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          4105.0    -9.0000  1034.0000 clear   21.361   0.5010  -9.0000  -9.0000  -9.0000 KAIT perley11 0 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          4914.5    -9.0000   507.0000 clear   21.530 100.0000  -9.0000  -9.0000  -9.0000 KAIT perley11 1 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0          7192.5    -9.0000  3793.0000 clear   21.970 100.0000  -9.0000  -9.0000  -9.0000 KAIT perley11 1 SDSS  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            24.5    -9.0000     5.0000 clear   14.920   0.0400  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            31.4    -9.0000     5.0000 clear   15.210   0.0600  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            38.4    -9.0000     5.0000 clear   15.200   0.0500  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            45.3    -9.0000     5.0000 clear   15.520   0.0800  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            52.2    -9.0000     5.0000 clear   15.590   0.0800  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            59.1    -9.0000     5.0000 clear   15.830   0.0800  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            66.1    -9.0000     5.0000 clear   15.700   0.0800  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
           -9.0            -9.0            73.0    -9.0000     5.0000 clear   15.870   0.1000  -9.0000  -9.0000  -9.0000 ROTSE perley11 0 USNOB1.0  0.000  0.000 0 E(B-V)=0.023_clear=CR
