Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
            834.5000              30.0000    3.3174145073845516e-18    1.8332710078067940e-19
           1091.4000              30.0000    3.0732630825681288e-18    1.8964885376762932e-19
           1348.3000              30.0000    3.2210668580907468e-18    1.8393615734182135e-19
           1725.0000              60.0000    2.3944167252209923e-18    1.2129366178848201e-19
           2307.5000              60.0000    2.3790290073129512e-18    1.3585233498358633e-19
           2889.9000              60.0000    1.6749418544527205e-18    1.3267034753710602e-19
