24.5	0.001	1.9464218994101578e-11	7.170883486849169e-13
31.4	0.001	1.4901739958751386e-11	8.235006066355381e-13
38.4	0.001	1.5039624062998218e-11	6.926003033724044e-13
40.8	0.001	1.7109486735468045e-11	9.297467856639593e-13
45.3	0.001	1.1200488866049992e-11	8.252825420689646e-13
52.2	0.001	1.0501152809716221e-11	7.737535556797162e-13
57.9	0.001	1.2371916474184354e-11	8.774116509717628e-13
59.1	0.001	8.418543820101753e-12	6.203012500134508e-13
66.1	0.001	9.489361195651514e-12	6.99201992325155e-13
73.	0.001	8.114036866009855e-12	7.473304347812227e-13
75.2	0.001	1.0443281345890046e-11	8.849128427976e-13
80.	0.001	6.811409260396749e-12	7.528247940852724e-13
87.	0.001	5.613541972266464e-12	6.204316049443165e-13
89.	0.001	8.033081562484571e-12	1.2754596948505559e-12
89.	0.001	1.2907596469574236e-11	4.342980105713327e-12
89.	0.001	1.4421398587258271e-11	6.297587044795684e-12
91.9	0.001	7.46168611643255e-12	6.666293073384399e-13
109.1	0.001	5.629074210873606e-12	6.117791532547049e-13
112.2	0.001	4.377609040437809e-12	3.2255416350864043e-13
125.5	0.001	7.016442583062209e-12	2.4572026023375873e-12
125.5	0.001	5.09235853931819e-12	8.324459167208179e-13
125.5	0.001	5.91730799107525e-12	2.7264336000720824e-12
130.7	0.001	4.5085508554187724e-12	6.062692217096882e-13
141.4	0.001	3.413791329182057e-12	3.458639910640487e-13
157.9	0.001	3.093406333256897e-12	6.068652450424018e-13
158.	0.001	2.726913547434943e-12	2.922529047635109e-13
161.	0.001	2.856857444124825e-12	4.801212220160616e-13
161.	0.001	4.165279724156774e-12	1.50129680039284e-12
161.	0.001	6.018648419220988e-12	2.7768057033659483e-12
170.5	0.001	2.4056750760284176e-12	2.658850429494933e-13
184.6	0.001	2.1224475556559063e-12	5.786345631717723e-13
188.	0.001	1.806495844369585e-12	9.151143147404759e-14
197.	0.001	2.1730162201477604e-12	8.140766408933911e-13
197.	0.001	2.2208773157431754e-12	3.812493176427091e-13
197.	0.001	2.4184625613758798e-12	1.1755432068211029e-12
211.2	0.001	1.3894309387211831e-12	5.630738184446871e-13
215.	0.001	1.5604036801754175e-12	2.443214402392028e-13
233.5	0.001	1.5557426787589544e-12	2.794995555911447e-13
233.5	0.001	1.4220883064289585e-12	5.457541989490692e-13
233.5	0.001	1.9117423774259623e-12	9.307382102170802e-13
234.8	0.001	1.7686299159372938e-12	2.2805557581503418e-14
238.4	0.001	1.2281091423244576e-12	5.542538734782699e-13
250.	0.001	1.3528441406277925e-12	2.3359088149546077e-13
269.5	0.001	1.4439673235239637e-12	5.554934234856564e-13
269.5	0.001	1.3507176192029421e-12	2.46797296687953e-13
269.5	0.001	2.0595112457067815e-12	1.011783848000417e-12
273.5	0.001	1.1620825077235377e-12	2.033603391469355e-13
279.	0.001	1.0462535951387043e-12	8.383626243516302e-14
285.	0.001	1.1695989347026759e-12	1.3788677884707164e-13
305.5	0.001	1.1132188811407828e-12	2.1151115374504428e-13
305.5	0.001	1.2975991868721259e-12	5.025781757338461e-13
305.5	0.001	1.3261472983121002e-12	6.621939204463518e-13
320.3	0.001	1.0196167542903164e-12	1.87820352526625e-14
341.	0.001	7.15131916055669e-13	2.29613349870473e-13
346.3	0.001	8.264887792761713e-13	1.3702037741807857e-13
352.2	0.001	9.854553757066543e-13	1.379609713327186e-13
360.	0.001	8.602307483712066e-13	3.3132899885193146e-13
360.	0.001	7.231536139708857e-13	1.2748240609628666e-13
360.	0.001	8.628946216581694e-13	4.2842487474853643e-13
370.	0.001	7.798964822151681e-13	8.188747979700762e-14
406.1	0.001	6.938598544369662e-13	3.7553047137510064e-14
418.9	0.001	6.817685456296511e-13	1.2495847876440386e-13
436.	0.001	7.612683272951349e-13	2.2746317689265405e-13
450.5	0.001	5.370616713029615e-13	9.404185616681656e-14
450.5	0.001	5.623000981411468e-13	2.206229814930422e-13
450.5	0.001	5.703362284848962e-13	2.8692229449132575e-13
466.	0.001	5.058677097047986e-13	7.827479391819856e-14
486.1	0.001	7.892906560970219e-13	1.3957700744355138e-13
527.	0.001	4.696039682614725e-13	2.1886023836435073e-13
557.	0.001	3.266156239737299e-13	8.122251116351965e-14
563.	0.001	4.02936822334428e-13	7.793489316773727e-14
577.5	0.001	3.2338729653604407e-13	1.3107184648100447e-13
577.5	0.001	4.310258903107122e-13	7.661942340065893e-14
577.5	0.001	3.5359601044382024e-13	1.819067398679731e-13
577.6	0.001	4.0854223198153944e-13	1.8814065606001907e-14
586.3	0.001	4.592370917624414e-13	9.559189909234069e-14
712.	0.001	2.9606574023962237e-13	1.2946254870295358e-13
720.1	0.001	3.4612817791386924e-13	9.595754852306966e-14
741.5	0.001	2.2286247707915322e-13	4.4337009509250135e-14
748.9	0.001	2.6967268209745536e-13	1.6392929933450826e-14
758.5	0.001	2.574535912642106e-13	4.9298351254878645e-14
758.5	0.001	1.7150759287952743e-13	7.240289776393428e-14
758.5	0.001	1.891392890548823e-13	1.0089481870581375e-13
834.5	0.001	2.3175256714976737e-13	1.788800534640896e-14
1005.8	0.001	2.3465885846859774e-13	1.7074175358111782e-14
1013.5	0.001	1.570463152411398e-13	6.649147656808892e-14
1013.5	0.001	2.2305016730131788e-13	4.371772390823822e-14
1013.5	0.001	1.4339002830163373e-13	7.742189968744913e-14
1082.3	0.001	2.5423594566879045e-13	6.322319086888564e-14
1091.4	0.001	2.1453460403770382e-13	1.762703445290874e-14
1126.5	0.001	1.6723368188018184e-13	9.058431893815468e-14
1156.	0.001	2.5005581248324394e-13	3.546772785345258e-14
1262.8	0.001	2.101052734508413e-13	1.7609784357056348e-14
1266.5	0.001	1.6867105117934186e-13	3.066088827578302e-14
1266.5	0.001	1.3433455779596171e-13	5.616955533425951e-14
1266.5	0.001	1.0799900358307074e-13	5.856428795740463e-14
1348.3	0.001	2.249565036188023e-13	1.7681714567315294e-14
1579.4	0.001	1.877746461326784e-13	1.176038548650057e-14
1687.	0.001	1.6797202251398738e-13	3.5118705668328064e-14
1725.	0.001	1.6673598959165592e-13	1.2437405489442932e-14
1882.	0.001	1.0784602652970503e-13	4.606015789776972e-14
1882.	0.001	1.0968634088170419e-13	2.2080797755788238e-14
1882.	0.001	7.997350802410391e-14	4.41392651621006e-14
1957.	0.001	1.522637602806941e-13	6.109767802368787e-14
1969.9	0.001	2.5190509647408663e-13	5.568316192208625e-14
2161.9	0.001	1.7220150852365253e-13	1.2371069503487972e-14
2237.5	0.001	1.1535513958961647e-13	3.113008180499193e-14
2307.5	0.001	1.656539329709584e-13	1.3122020743108316e-14
2347.5	0.001	9.149036233422863e-14	4.951978690651417e-14
2744.3	0.001	1.4191782622805097e-13	1.2417559459383188e-14
2794.	0.001	7.580323608930682e-14	4.14315638763906e-14
2889.9	0.001	1.1622515903250505e-13	1.1305336017018975e-14
3236.5	0.001	5.694475706040071e-14	3.158851992979324e-14
3241.5	0.001	1.4204859759163475e-13	3.0876256911930744e-14
3475.5	0.001	8.737792905137461e-14	1.9599920230446823e-14
3485.5	0.001	5.149602937288637e-14	2.9210564205817674e-14
3485.5	0.001	6.75763212239036e-14	2.974097506699656e-14
3655.6	0.001	1.1200488097445801e-13	3.816931495142025e-14
4105.	0.001	5.16222516804013e-14	2.382047197383195e-14
4231.5	0.001	5.422622155719787e-14	8.643230892532004e-15
4524.	0.001	3.592316073501682e-14	1.5894032073092e-14
4816.	0.001	4.678081064203502e-14	7.617110377504279e-15
5108.5	0.001	2.0106391644487428e-14	1.1749273051161768e-14
5408.	0.001	3.7504669420299533e-14	6.261177813214554e-15
5702.5	0.001	2.1935308074641803e-14	9.96004201122488e-15
6005.	0.001	2.5802045655802713e-14	4.613884195665234e-15
6298.5	0.001	1.1376297325992658e-14	6.832607151770833e-15
6591.5	0.001	2.162982163867965e-14	3.939726104136143e-15
6794.	0.001	1.1715589179825816e-14	5.498274087897589e-15
7176.5	0.001	1.574268973258164e-14	3.1556283050186276e-15
7469.	0.001	7.628060545627308e-15	4.668818145011065e-15
